date,vix
12-07-2019,11.9975
11-07-2019,12.47
10-07-2019,13.635
09-07-2019,13.6875
08-07-2019,13.8525
05-07-2019,13.065
04-07-2019,13.53
03-07-2019,13.695
02-07-2019,14.25
01-07-2019,14.6025
28-06-2019,14.9525
27-06-2019,14.645
26-06-2019,14.75
25-06-2019,15.01
24-06-2019,15.2225
21-06-2019,14.61
20-06-2019,14.0
19-06-2019,14.73
18-06-2019,14.6
17-06-2019,14.65
14-06-2019,13.895
13-06-2019,13.66
12-06-2019,14.1225
11-06-2019,14.49
10-06-2019,14.975
07-06-2019,14.8575
06-06-2019,15.525
04-06-2019,15.6275
03-06-2019,15.9675
31-05-2019,16.0675
30-05-2019,15.61
29-05-2019,16.4075
28-05-2019,15.9225
27-05-2019,16.19
24-05-2019,16.4675
23-05-2019,19.405
22-05-2019,27.6325
21-05-2019,25.6525
20-05-2019,23.675
17-05-2019,28.075
16-05-2019,28.37
15-05-2019,28.6575
14-05-2019,27.1325
13-05-2019,27.3825
10-05-2019,26.335
09-05-2019,25.485
08-05-2019,26.365
07-05-2019,26.4775
06-05-2019,26.4325
03-05-2019,24.0325
02-05-2019,22.9825
30-04-2019,21.8275
26-04-2019,21.7175
25-04-2019,23.2325
24-04-2019,23.7125
23-04-2019,24.645
22-04-2019,24.05
18-04-2019,22.735
16-04-2019,21.6925
15-04-2019,21.3875
12-04-2019,20.9975
11-04-2019,20.9575
10-04-2019,21.13
09-04-2019,20.28
08-04-2019,20.1525
05-04-2019,18.3925
04-04-2019,18.65
03-04-2019,18.7825
02-04-2019,18.0825
01-04-2019,18.005
29-03-2019,17.185
28-03-2019,16.6525
27-03-2019,17.0475
26-03-2019,16.485
25-03-2019,16.6725
22-03-2019,16.275
20-03-2019,16.0325
19-03-2019,16.4925
18-03-2019,16.9
15-03-2019,15.865
14-03-2019,15.15
13-03-2019,15.2775
12-03-2019,15.0975
11-03-2019,14.895
08-03-2019,14.94
07-03-2019,15.2925
06-03-2019,15.61
05-03-2019,15.6575
01-03-2019,16.275
28-02-2019,18.2775
27-02-2019,18.8975
26-02-2019,17.115
25-02-2019,15.3575
22-02-2019,15.45
21-02-2019,16.0525
20-02-2019,17.055
19-02-2019,18.4675
18-02-2019,18.0
15-02-2019,16.46
14-02-2019,15.7725
13-02-2019,15.73
12-02-2019,15.75
11-02-2019,15.84
08-02-2019,15.5675
07-02-2019,15.435
06-02-2019,15.63
05-02-2019,15.78
04-02-2019,15.7225
01-02-2019,15.72
31-01-2019,17.1225
30-01-2019,17.85
29-01-2019,18.4275
28-01-2019,18.8975
25-01-2019,17.69
24-01-2019,17.435
23-01-2019,18.085
22-01-2019,17.985
21-01-2019,18.1475
18-01-2019,16.6175
17-01-2019,16.2425
16-01-2019,16.0775
15-01-2019,15.5825
14-01-2019,16.1575
11-01-2019,15.3525
10-01-2019,15.345
09-01-2019,15.27
08-01-2019,15.7
07-01-2019,16.3025
04-01-2019,16.1625
03-01-2019,16.79
02-01-2019,16.3875
01-01-2019,15.325
31-12-2018,16.0
28-12-2018,15.27
27-12-2018,16.0725
26-12-2018,15.92
24-12-2018,15.75
21-12-2018,15.9925
20-12-2018,14.3325
19-12-2018,14.66
18-12-2018,14.5775
17-12-2018,14.54
14-12-2018,15.1575
13-12-2018,15.55
12-12-2018,15.81
11-12-2018,17.945
10-12-2018,20.4375
07-12-2018,18.59
06-12-2018,19.305
05-12-2018,18.39
04-12-2018,18.1075
03-12-2018,18.2225
30-11-2018,19.1625
29-11-2018,18.6975
28-11-2018,17.96
27-11-2018,18.315
26-11-2018,20.4025
22-11-2018,19.16
21-11-2018,19.555
20-11-2018,19.3275
19-11-2018,19.255
16-11-2018,18.35
15-11-2018,18.455
14-11-2018,18.825
13-11-2018,18.695
12-11-2018,19.3675
09-11-2018,17.765
07-11-2018,17.8775
06-11-2018,18.505
05-11-2018,19.4825
02-11-2018,18.23
01-11-2018,19.1925
31-10-2018,19.7975
30-10-2018,20.5025
29-10-2018,19.825
26-10-2018,19.2325
25-10-2018,18.9625
24-10-2018,18.88
23-10-2018,19.0375
22-10-2018,21.3575
19-10-2018,19.7875
17-10-2018,17.98
16-10-2018,17.3725
15-10-2018,18.885
12-10-2018,18.6275
11-10-2018,20.5475
10-10-2018,17.9075
09-10-2018,19.755
08-10-2018,20.1475
05-10-2018,19.7325
04-10-2018,18.915
03-10-2018,18.1175
01-10-2018,16.835
28-09-2018,16.995
27-09-2018,16.9225
26-09-2018,17.0875
25-09-2018,16.6825
24-09-2018,17.4275
21-09-2018,15.535
19-09-2018,14.005
18-09-2018,14.415
17-09-2018,14.495
14-09-2018,13.8425
12-09-2018,14.25
11-09-2018,15.33
10-09-2018,15.2025
07-09-2018,13.89
06-09-2018,13.7225
05-09-2018,13.65
04-09-2018,13.7825
03-09-2018,13.3925
31-08-2018,12.5975
30-08-2018,12.4125
29-08-2018,12.435
28-08-2018,12.425
27-08-2018,12.2375
24-08-2018,12.4075
23-08-2018,12.7575
21-08-2018,12.9025
20-08-2018,13.0325
17-08-2018,13.16
16-08-2018,13.645
14-08-2018,13.2825
13-08-2018,13.4
10-08-2018,12.85
09-08-2018,12.6775
08-08-2018,12.54
07-08-2018,12.5775
06-08-2018,12.5625
03-08-2018,12.0775
02-08-2018,12.555
01-08-2018,12.53
31-07-2018,12.48
30-07-2018,12.585
27-07-2018,12.31
26-07-2018,12.0275
25-07-2018,12.2075
24-07-2018,12.4675
23-07-2018,13.005
20-07-2018,13.535
19-07-2018,13.5925
18-07-2018,13.6825
17-07-2018,12.825
16-07-2018,12.9475
13-07-2018,12.3025
12-07-2018,12.505
11-07-2018,12.775
10-07-2018,12.395
09-07-2018,12.39
06-07-2018,12.4425
05-07-2018,12.575
04-07-2018,12.6575
03-07-2018,13.0
02-07-2018,13.37
29-06-2018,12.9375
28-06-2018,13.9475
27-06-2018,13.51
26-06-2018,12.7975
25-06-2018,12.5825
22-06-2018,12.0225
21-06-2018,12.4475
20-06-2018,12.1725
19-06-2018,12.92
18-06-2018,12.38
15-06-2018,12.07
14-06-2018,12.095
13-06-2018,12.635
12-06-2018,12.73
11-06-2018,13.18
08-06-2018,12.6975
07-06-2018,12.7775
06-06-2018,12.55
05-06-2018,13.315
04-06-2018,13.8825
01-06-2018,13.57
31-05-2018,13.2225
30-05-2018,13.41
29-05-2018,13.07
28-05-2018,13.055
25-05-2018,12.645
24-05-2018,13.145
23-05-2018,14.1575
22-05-2018,13.6025
21-05-2018,14.41
18-05-2018,14.15
17-05-2018,13.4075
16-05-2018,13.435
15-05-2018,13.165
14-05-2018,14.245
11-05-2018,13.9775
10-05-2018,14.425
09-05-2018,14.2725
08-05-2018,14.055
07-05-2018,13.76
04-05-2018,13.25
03-05-2018,12.985
02-05-2018,12.84
30-04-2018,12.3625
27-04-2018,12.0175
26-04-2018,12.0375
25-04-2018,12.395
24-04-2018,11.895
23-04-2018,13.145
20-04-2018,12.9375
19-04-2018,13.7475
18-04-2018,14.11
17-04-2018,14.0425
16-04-2018,14.26
13-04-2018,14.14
12-04-2018,14.56
11-04-2018,14.72
10-04-2018,14.4975
09-04-2018,14.8675
06-04-2018,14.7475
05-04-2018,14.7975
04-04-2018,16.34
03-04-2018,15.185
02-04-2018,15.3475
28-03-2018,15.7575
27-03-2018,15.55
26-03-2018,15.195
23-03-2018,15.545
22-03-2018,15.2475
21-03-2018,15.1075
20-03-2018,15.6075
19-03-2018,15.82
16-03-2018,15.22
15-03-2018,14.33
14-03-2018,14.3625
13-03-2018,14.4625
12-03-2018,14.4925
09-03-2018,14.525
08-03-2018,14.585
07-03-2018,15.7
06-03-2018,16.245
05-03-2018,15.395
01-03-2018,14.0725
28-02-2018,13.805
27-02-2018,13.9225
26-02-2018,13.695
23-02-2018,14.2025
22-02-2018,14.8325
21-02-2018,15.92
20-02-2018,16.8675
19-02-2018,16.6675
16-02-2018,16.3775
15-02-2018,16.315
14-02-2018,17.185
12-02-2018,17.8825
09-02-2018,19.23
08-02-2018,17.7725
07-02-2018,19.465
06-02-2018,20.015
05-02-2018,16.0525
02-02-2018,15.25
01-02-2018,14.1075
31-01-2018,15.93
30-01-2018,16.415
29-01-2018,17.8875
25-01-2018,17.5075
24-01-2018,18.04
23-01-2018,16.225
22-01-2018,15.3925
19-01-2018,13.9825
18-01-2018,13.96
17-01-2018,13.86
16-01-2018,14.085
15-01-2018,14.305
12-01-2018,13.7325
11-01-2018,14.0125
10-01-2018,14.035
09-01-2018,13.8475
08-01-2018,13.735
05-01-2018,13.1125
04-01-2018,13.415
03-01-2018,13.6225
02-01-2018,13.685
01-01-2018,13.3525
29-12-2017,12.67
28-12-2017,12.2975
27-12-2017,12.4925
26-12-2017,12.0525
22-12-2017,11.5875
21-12-2017,12.085
20-12-2017,12.185
19-12-2017,12.1875
18-12-2017,13.115
15-12-2017,14.94
14-12-2017,16.4075
13-12-2017,15.945
12-12-2017,15.2625
11-12-2017,14.1475
08-12-2017,13.6725
07-12-2017,14.2725
06-12-2017,15.0875
05-12-2017,15.0075
04-12-2017,14.855
01-12-2017,14.795
30-11-2017,13.55
29-11-2017,13.06
28-11-2017,13.1475
27-11-2017,13.03
24-11-2017,13.5125
23-11-2017,13.865
22-11-2017,14.0375
21-11-2017,13.715
20-11-2017,13.4325
17-11-2017,13.7125
16-11-2017,13.4625
15-11-2017,14.265
14-11-2017,14.165
13-11-2017,14.045
10-11-2017,13.475
09-11-2017,13.2675
08-11-2017,13.61
07-11-2017,13.2375
06-11-2017,13.0225
03-11-2017,11.91
02-11-2017,12.005
01-11-2017,12.1375
31-10-2017,12.44
30-10-2017,12.1125
27-10-2017,11.475
26-10-2017,11.6175
25-10-2017,11.76
24-10-2017,11.59
23-10-2017,12.325
19-10-2017,12.395
18-10-2017,11.54
17-10-2017,11.61
16-10-2017,11.31
13-10-2017,11.2625
12-10-2017,11.0425
11-10-2017,11.73
10-10-2017,11.1125
09-10-2017,11.3925
06-10-2017,11.1175
05-10-2017,11.71
04-10-2017,11.8
03-10-2017,12.46
29-09-2017,12.485
28-09-2017,13.1725
27-09-2017,13.8625
26-09-2017,12.9275
25-09-2017,13.34
22-09-2017,12.81
21-09-2017,11.6325
20-09-2017,11.6325
19-09-2017,11.465
18-09-2017,11.4425
15-09-2017,11.6775
14-09-2017,11.47
13-09-2017,11.755
12-09-2017,11.7575
11-09-2017,12.36
08-09-2017,12.9625
07-09-2017,13.0075
06-09-2017,13.12
05-09-2017,12.8875
04-09-2017,13.165
01-09-2017,11.675
31-08-2017,11.9525
30-08-2017,12.8875
29-08-2017,13.5425
28-08-2017,12.64
24-08-2017,12.5725
23-08-2017,13.1825
22-08-2017,14.105
21-08-2017,14.815
18-08-2017,14.57
17-08-2017,14.34
16-08-2017,14.2375
14-08-2017,14.3825
11-08-2017,15.195
10-08-2017,13.8025
09-08-2017,13.4525
08-08-2017,12.77
07-08-2017,11.895
04-08-2017,11.39
03-08-2017,11.6425
02-08-2017,11.9425
01-08-2017,11.9075
31-07-2017,11.9
28-07-2017,11.1375
27-07-2017,11.2175
26-07-2017,11.17
25-07-2017,10.9125
24-07-2017,11.3125
21-07-2017,11.085
20-07-2017,11.315
19-07-2017,11.255
18-07-2017,11.49
17-07-2017,11.4575
14-07-2017,11.1725
13-07-2017,11.2475
12-07-2017,11.0525
11-07-2017,10.89
10-07-2017,10.9125
07-07-2017,10.8675
06-07-2017,10.9825
05-07-2017,11.1525
04-07-2017,11.275
03-07-2017,11.2
30-06-2017,11.7325
29-06-2017,11.3825
28-06-2017,11.99
27-06-2017,12.5075
23-06-2017,11.5575
22-06-2017,11.2075
21-06-2017,10.915
20-06-2017,10.6575
19-06-2017,10.6275
16-06-2017,10.915
15-06-2017,11.325
14-06-2017,11.18
13-06-2017,11.34
12-06-2017,11.4225
09-06-2017,10.8625
08-06-2017,11.0675
07-06-2017,10.89
06-06-2017,11.1325
05-06-2017,11.015
02-06-2017,10.81
01-06-2017,11.3075
31-05-2017,11.7625
30-05-2017,11.765
29-05-2017,11.7875
26-05-2017,10.8625
25-05-2017,10.4475
24-05-2017,11.83
23-05-2017,12.2025
22-05-2017,11.2025
19-05-2017,11.3025
18-05-2017,11.785
17-05-2017,10.635
16-05-2017,10.56
15-05-2017,10.675
12-05-2017,10.6275
11-05-2017,10.8375
10-05-2017,10.9475
09-05-2017,11.1125
08-05-2017,11.665
05-05-2017,11.9875
04-05-2017,11.3325
03-05-2017,11.5275
02-05-2017,11.4475
28-04-2017,10.86
27-04-2017,11.07
26-04-2017,11.74
25-04-2017,11.155
24-04-2017,11.625
21-04-2017,11.4225
20-04-2017,11.56
19-04-2017,12.215
18-04-2017,12.375
17-04-2017,11.8925
13-04-2017,11.5775
12-04-2017,11.6275
11-04-2017,11.395
10-04-2017,11.62
07-04-2017,11.6925
06-04-2017,11.29
05-04-2017,11.55
03-04-2017,11.4925
31-03-2017,12.42
30-03-2017,12.15
29-03-2017,12.0875
28-03-2017,12.1175
27-03-2017,12.435
24-03-2017,11.9775
23-03-2017,11.835
22-03-2017,12.27
21-03-2017,11.9425
20-03-2017,12.0175
17-03-2017,11.8525
16-03-2017,11.91
15-03-2017,12.4225
14-03-2017,12.4
10-03-2017,13.9575
09-03-2017,14.39
08-03-2017,14.075
07-03-2017,13.875
06-03-2017,13.64
03-03-2017,13.3525
02-03-2017,13.3625
01-03-2017,13.575
28-02-2017,13.7925
27-02-2017,13.675
23-02-2017,13.4
22-02-2017,13.7
21-02-2017,13.525
20-02-2017,13.61
17-02-2017,13.4325
16-02-2017,13.73
15-02-2017,14.2125
14-02-2017,13.8025
13-02-2017,13.6925
10-02-2017,13.1775
09-02-2017,13.235
08-02-2017,13.35
07-02-2017,13.5075
06-02-2017,13.3975
03-02-2017,13.1275
02-02-2017,13.52
01-02-2017,13.97
31-01-2017,16.825
30-01-2017,16.67
27-01-2017,16.005
25-01-2017,15.17
24-01-2017,15.285
23-01-2017,15.905
20-01-2017,15.79
19-01-2017,15.02
18-01-2017,15.1825
17-01-2017,15.3925
16-01-2017,15.065
13-01-2017,14.3825
12-01-2017,14.6125
11-01-2017,14.8075
10-01-2017,15.195
09-01-2017,15.48
06-01-2017,14.9125
05-01-2017,15.05
04-01-2017,15.89
03-01-2017,15.9575
02-01-2017,15.83
