Date,Close,High,Low,Open,Volume
26-02-2021,28.13999939,29.64999962,22.88999939,22.88999939,0
01-03-2021,25.62999916,28.13999939,24.95000076,28.13999939,0
02-03-2021,23.61000061,25.62999916,23.20999908,25.62999916,0
03-03-2021,22.09000015,23.61000061,21.81999969,23.61000061,0
04-03-2021,24.14999962,24.57999992,22.09000015,22.09000015,0
05-03-2021,25.55999947,26.40999985,22.86000061,24.14999962,0
08-03-2021,24.68000031,25.64999962,21.20000076,25.55999947,0
09-03-2021,22.5,24.68000031,21.44000053,24.68000031,0
10-03-2021,20.75,22.5,19.31999969,22.5,0
12-03-2021,21.70999908,22.67000008,18.54000092,20.75,0
15-03-2021,21.22999954,22.93000031,21,21.70999908,0
16-03-2021,20.19000053,21.22999954,18.05999947,21.22999954,0
17-03-2021,20.15999985,20.42000008,18.62000084,20.19000053,0
18-03-2021,20.07999992,20.95000076,16.68000031,20.15999985,0
19-03-2021,19.98999977,21.87000084,18.72999954,20.07999992,0
22-03-2021,20.48999977,21.22999954,18.96999931,19.98999977,0
23-03-2021,20.67000008,22.13999939,20.48999977,20.48999977,0
24-03-2021,22.45999908,22.69000053,19.75,20.67000008,0
25-03-2021,22.70000076,23.30999947,21.12000084,22.45999908,0
26-03-2021,20.64999962,22.92000008,18.22999954,22.70000076,0
30-03-2021,20.48999977,20.64999962,19.56999969,20.64999962,0
31-03-2021,20.64999962,20.82999992,20,20.48999977,0
01-04-2021,19.98999977,20.68000031,19.72999954,20.64999962,0
05-04-2021,21.21999931,23.30999947,19.98999977,19.98999977,0
06-04-2021,20.84000015,22.23999977,19.80999947,21.21999931,0
07-04-2021,20.25,21.29999924,19.43000031,20.84000015,0
08-04-2021,20.30999947,20.59000015,19.17000008,20.25,0
09-04-2021,19.79000092,20.96999931,19.68000031,20.30999947,0
12-04-2021,23,23.29999924,19.79000092,19.79000092,0
13-04-2021,20.45999908,23,20.29999924,23,0
15-04-2021,20.88999939,21.54999924,18.25,20.45999908,0
16-04-2021,20.39999962,21.09000015,19.47999954,20.88999939,0
19-04-2021,22.48999977,23.11000061,19.80999947,20.39999962,0
20-04-2021,22.43000031,22.75,21.23999977,22.48999977,0
22-04-2021,23.03000069,23.61000061,22.43000031,22.43000031,0
23-04-2021,22.69000053,23.04999924,20.20999908,23.03000069,0
26-04-2021,23.5,23.55999947,22.62000084,22.69000053,0
27-04-2021,23.07999992,23.62999916,22.31999969,23.5,0
28-04-2021,22.57999992,23.11000061,20.96999931,23.07999992,0
29-04-2021,23.30999947,23.42000008,22.11000061,22.57999992,0
30-04-2021,23.03000069,23.77000046,22.60000038,23.30999947,0
03-05-2021,23.69000053,24.54000092,21.84000015,23.03000069,0
04-05-2021,23.01000023,23.69000053,22.18000031,23.69000053,0
06-05-2021,22.04000092,22.61000061,20.12000084,21.95999908,0
07-05-2021,20.81999969,22.04000092,20.30999947,22.04000092,0
10-05-2021,20.22999954,21.14999962,20.13999939,20.81999969,0
12-05-2021,20.07999992,20.90999985,18.36000061,19.82999992,0
14-05-2021,20.27000046,21.14999962,18.22999954,20.07999992,0
17-05-2021,19.61000061,20.43000031,18.36000061,20.27000046,0
18-05-2021,19.23999977,19.61000061,18.30999947,19.61000061,0
19-05-2021,19.31999969,19.56999969,17.22999954,19.23999977,0
21-05-2021,19.07999992,19.64999962,17.12999916,19.64999962,0
24-05-2021,19.12999916,19.88999939,18.71999931,19.07999992,0
26-05-2021,20.87000084,21.29999924,17.22999954,18.84000015,0
27-05-2021,19.90999985,21.31999969,18.35000038,20.87000084,0
28-05-2021,17.39999962,19.90999985,17.36000061,19.90999985,0
01-06-2021,17.38999939,17.95999908,15.31000042,16.88999939,0
02-06-2021,17.20999908,17.64999962,15.17000008,17.38999939,0
03-06-2021,15.75,17.20999908,14.14999962,17.20999908,0
04-06-2021,15.93999958,16.37999916,14.93999958,15.75,0
07-06-2021,15.56999969,15.93999958,14.73999977,15.93999958,0
08-06-2021,15.22999954,15.60000038,13.56999969,15.56999969,0
09-06-2021,14.75,15.73999977,11.94999981,15.22999954,0
10-06-2021,15,15.19999981,14.18000031,14.75,0
11-06-2021,14.10000038,15,13.93999958,15,0
14-06-2021,14.72000027,15.31000042,13.73999977,14.10000038,0
15-06-2021,14.60999966,15.15999985,13.27999973,14.72000027,0
16-06-2021,14.86999989,15.31999969,13.61999989,14.60999966,0
17-06-2021,15.28999996,16.04999924,14.52999973,14.86999989,0
18-06-2021,14.80000019,16.62000084,10.60000038,15.28999996,0
21-06-2021,15.06000042,16.45999908,14.38000011,14.80000019,0
22-06-2021,14.73999977,15.10999966,14.43000031,15.06000042,0
23-06-2021,15.36999989,15.53999996,13.63000011,14.73999977,0
24-06-2021,15.10000038,15.64000034,14.93000031,15.36999989,0
25-06-2021,13.36999989,15.27000046,13.27999973,15.10000038,0
28-06-2021,13.39999962,13.77000046,13.11999989,13.36999989,0
29-06-2021,13,13.39999962,12.89999962,13.39999962,0
30-06-2021,13.05000019,13.14000034,12.60000038,13,0
01-07-2021,12.84000015,13.27999973,12.32999992,13.05000019,0
02-07-2021,12.09000015,13.02000046,12.02000046,12.84000015,0
06-07-2021,12.27999973,12.35999966,11.28999996,12.06999969,0
07-07-2021,12.21000004,12.59000015,11.14999962,12.27999973,0
08-07-2021,13.56000042,14.01000023,12.06000042,12.21000004,0
09-07-2021,12.93999958,14,12.18000031,13.56000042,0
12-07-2021,12.98999977,13.60999966,11.81000042,12.93999958,0
13-07-2021,12.61999989,12.98999977,10.67000008,12.98999977,0
14-07-2021,12.59000015,12.96000004,10.48999977,12.61999989,0
15-07-2021,12.27000046,12.94999981,11.07999992,12.59000015,0
16-07-2021,11.71000004,12.36999989,11.63000011,12.27000046,0
19-07-2021,12.68000031,13.19999981,11.71000004,11.71000004,0
20-07-2021,13.21000004,14.09000015,11.78999996,12.68000031,0
22-07-2021,11.89000034,13.21000004,11.72000027,13.21000004,0
23-07-2021,11.76000023,12.11999989,11.56999969,11.89000034,0
26-07-2021,12.44999981,12.53999996,10.39999962,11.76000023,0
27-07-2021,13.22999954,13.52999973,12.10000038,12.44999981,0
28-07-2021,13.68999958,15.97999954,11.35999966,13.22999954,0
29-07-2021,12.94999981,13.68999958,12.43999958,13.68999958,0
30-07-2021,12.80000019,13.31999969,12.18000031,12.94999981,0
02-08-2021,12.81000042,13.09000015,11.52000046,12.80000019,0
03-08-2021,13.75,13.90999985,11.96000004,12.81000042,0
04-08-2021,13.21000004,14.06000042,12.64999962,13.75,0
05-08-2021,12.86999989,13.42000008,11.19999981,13.21000004,0
06-08-2021,12.60999966,13.15999985,11.64000034,12.86999989,0
09-08-2021,12.60999966,13.10999966,12.02999973,12.60999966,0
10-08-2021,12.71000004,13.06999969,9.979999542,12.60999966,0
11-08-2021,12.71000004,13.32999992,10.47000027,12.71000004,0
12-08-2021,12.36999989,12.81999969,11.35999966,12.71000004,0
13-08-2021,12.98999977,13.15999985,11.39999962,12.36999989,0
16-08-2021,13.46000004,13.65999985,11.38000011,12.98999977,0
17-08-2021,13.40999985,13.60999966,12.02999973,13.46000004,0
18-08-2021,12.90999985,13.40999985,11.11999989,13.40999985,0
20-08-2021,14.02000046,14.14000034,12.35000038,12.90999985,0
23-08-2021,13.68999958,14.43999958,12.72999954,14.02000046,0
24-08-2021,13.18999958,14.51000023,13.10000038,13.68999958,0
25-08-2021,13.5,13.97000027,12.27000046,13.18999958,0
26-08-2021,13.53999996,14.19999981,12.10999966,13.5,0
27-08-2021,13.40999985,13.76000023,12.93999958,13.53999996,0
30-08-2021,13.31999969,13.68999958,12.39999962,13.40999985,0
31-08-2021,14.52000046,14.77000046,12.64000034,13.31999969,0
01-09-2021,14.18999958,15.63000011,13.89999962,14.52000046,0
02-09-2021,14.23999977,14.39000034,13.60999966,14.18999958,0
03-09-2021,14.53999996,14.64999962,13.57999992,14.23999977,0
06-09-2021,15.10999966,15.27999973,14.06000042,14.53999996,0
07-09-2021,14.89999962,15.22999954,14.59000015,15.10999966,0
08-09-2021,14.40999985,15.06000042,12.48999977,14.89999962,0
09-09-2021,13.93999958,14.40999985,13.64000034,14.40999985,0
13-09-2021,14.02999973,14.77999973,11.92000008,13.93999958,0
14-09-2021,13.57999992,14.02999973,10.86999989,14.02999973,0
15-09-2021,13.72999954,13.88000011,12.36999989,13.57999992,0
16-09-2021,14.40999985,14.52999973,9.029999733,13.72999954,0
17-09-2021,15.22999954,15.64999962,12.14000034,14.40999985,0
20-09-2021,17.48999977,17.80999947,10.22999954,15.22999954,0
21-09-2021,16.52000046,18,13,17.48999977,0
22-09-2021,16.48999977,16.86000061,13.27999973,16.52000046,0
23-09-2021,16.60000038,16.94000053,10.31000042,16.48999977,0
24-09-2021,16.92000008,17.32999992,12.77000046,16.60000038,0
27-09-2021,18.04999924,18.13999939,13.52000046,16.92000008,0
28-09-2021,18.54000092,18.56999969,15.36999989,18.04999924,0
29-09-2021,18.84000015,19.43000031,16.76000023,18.54000092,0
30-09-2021,18.39999962,19.13999939,17.14999962,18.84000015,0
01-10-2021,17.20999908,19.07999992,17,18.39999962,0
04-10-2021,16.73999977,17.53000069,15.31999969,17.20999908,0
05-10-2021,16.39999962,17.12999916,16.29999924,16.73999977,0
06-10-2021,17.32999992,17.59000015,16.11000061,16.39999962,0
07-10-2021,16.15999985,17.32999992,14.44999981,17.32999992,0
08-10-2021,15.64999962,16.39999962,15.52999973,16.15999985,0
11-10-2021,16.09000015,16.40999985,12.22999954,15.64999962,0
12-10-2021,15.85000038,16.39999962,13.93999958,16.09000015,0
13-10-2021,16.10000038,16.21999931,13.38000011,15.85000038,0
14-10-2021,15.77000046,16.29000092,12.60999966,16.10000038,0
18-10-2021,17.18000031,17.31999969,14.15999985,15.77000046,0
19-10-2021,17.37999916,17.54000092,14.23999977,17.18000031,0
20-10-2021,18.30999947,18.86000061,15.22999954,17.37999916,0
21-10-2021,18.04000092,18.79999924,14.90999985,18.30999947,0
22-10-2021,17.54999924,18.04000092,14.35999966,18.04000092,0
25-10-2021,17.61000061,18.76000023,14.51000023,17.54999924,0
26-10-2021,16.75,17.72999954,16.64999962,17.61000061,0
27-10-2021,16.82999992,17.03000069,15.39999962,16.75,0
28-10-2021,17.90999985,18.43000031,16.80999947,16.82999992,0
29-10-2021,17.43000031,19.63999939,16.28000069,17.90999985,0
01-11-2021,17.23999977,18.10000038,15.38000011,17.43000031,0
02-11-2021,17.05999947,17.79000092,16.36000061,17.23999977,0
03-11-2021,16.12999916,17.05999947,15.69999981,17.05999947,0
04-11-2021,15.75,16.40999985,14.31000042,16.12999916,0
08-11-2021,16.34000015,16.93000031,13.98999977,15.75,0
09-11-2021,16,16.61000061,14.64000034,16.34000015,0
10-11-2021,16.30999947,16.68000031,15.14000034,16,0
11-11-2021,16.35000038,17.29000092,14.64999962,16.30999947,0
12-11-2021,15.22000027,16.35000038,14.64999962,16.35000038,0
15-11-2021,15.47000027,15.84000015,13.43000031,15.22000027,0
16-11-2021,15.19999981,15.68000031,13.57999992,15.47000027,0
17-11-2021,14.97999954,15.40999985,13.92000008,15.19999981,0
18-11-2021,14.85999966,16.14999962,12.07999992,14.97999954,0
22-11-2021,17.52000046,18.07999992,13.56000042,14.85999966,0
23-11-2021,18.02000046,20.02000046,16.79000092,17.52000046,0
24-11-2021,17.10000038,18.02000046,15.57999992,18.02000046,0
25-11-2021,16.65999985,18.06999969,16,17.10000038,0
26-11-2021,20.79999924,21.38999939,16.04999924,16.65999985,0
29-11-2021,20.82999992,23.81999969,18.88999939,20.79999924,0
30-11-2021,21.17000008,21.96999931,18.80999947,20.82999992,0
01-12-2021,19.45000076,21.17000008,18.93000031,21.17000008,0
02-12-2021,18.09000015,22.96999931,18,19.45000076,0
03-12-2021,18.45000076,18.82999992,17.20999908,18.09000015,0
06-12-2021,20.07999992,20.47999954,18.29999924,18.45000076,0
07-12-2021,18.45999908,20.07999992,18.23999977,20.07999992,0
08-12-2021,17.27000046,18.45999908,16.56999969,18.45999908,0
09-12-2021,16.60000038,17.43000031,15.53999996,17.27000046,0
10-12-2021,16.05999947,16.93000031,15.21000004,16.60000038,0
13-12-2021,16.56999969,16.86000061,14.68000031,16.05999947,0
14-12-2021,16.95000076,17.32999992,13.93999958,16.56999969,0
15-12-2021,17.21999931,17.70999908,15.77000046,16.95000076,0
16-12-2021,15.89999962,17.21999931,15.26000023,17.21999931,0
17-12-2021,16.34000015,16.90999985,13.76000023,15.89999962,0
20-12-2021,18.96999931,20.13999939,16.34000015,16.34000015,0
21-12-2021,17.54000092,18.96999931,16.62999916,18.96999931,0
22-12-2021,16.57999992,17.54000092,15.68999958,17.54000092,0
23-12-2021,15.82999992,16.57999992,15.68000031,16.57999992,0
24-12-2021,16.14999962,16.64999962,15.32999992,15.82999992,0
27-12-2021,17.12000084,17.28000069,15.26000023,16.14999962,0
28-12-2021,16.47999954,17.12000084,15.21000004,17.12000084,0
29-12-2021,16.23999977,16.86000061,15.80000019,16.47999954,0
30-12-2021,16.56999969,16.79000092,15.28999996,16.23999977,0
31-12-2021,16.21999931,16.77000046,15.39999962,16.56999969,0
