Index Name,Date,Open,High,Low,Close,FII_Gross_Purchase,FII_Gross_Sales,FII_Net_Purchase_Sales,DII_Gross_Purchase,DII_Gross_Sales,DII_Net_Purchase_Sales,vix
NIFTY 50,2021-09-16,17539.2,17644.6,17510.45,17629.5,11766.93,10145.05,1621.88,6905.29,7700.42,-795.13,14.40999985
NIFTY 50,2021-09-15,17387.65,17532.7,17386.9,17519.45,11172.43,10939.59,232.84,7452.63,7284.96,167.67,13.72999954
NIFTY 50,2021-09-14,17420.35,17438.55,17367.05,17380.0,10755.82,9106.22,1649.6,5613.31,5923.62,-310.31,13.57999992
NIFTY 50,2021-09-13,17363.55,17378.35,17269.15,17355.3,8682.14,7262.83,1419.31,4163.88,4723.47,-559.59,14.02999973
NIFTY 50,2021-09-09,17312.85,17379.65,17302.7,17369.25,10253.03,9829.59,423.44,5229.6,4525.39,704.21,13.93999958
NIFTY 50,2021-09-08,17375.75,17383.4,17254.2,17353.5,8772.31,9574.82,-802.51,5390.91,5390.31,0.6,14.40999985
NIFTY 50,2021-09-07,17401.55,17436.5,17287.0,17362.1,6640.48,6785.93,-145.45,5160.43,5297.0,-136.57,14.89999962
NIFTY 50,2021-09-06,17399.35,17429.55,17345.55,17377.8,5389.54,5978.9,-589.36,5825.04,5277.73,547.31,15.10999966
NIFTY 50,2021-09-03,17262.45,17340.1,17212.2,17323.6,7492.49,6723.91,768.58,6397.78,5729.18,668.6,14.53999996
NIFTY 50,2021-09-02,17095.4,17245.5,17059.7,17234.15,9113.34,8764.82,348.52,6368.33,5986.63,381.7,14.23999977
NIFTY 50,2021-09-01,17185.6,17225.75,17055.05,17076.25,9384.32,8717.66,666.66,5498.07,6785.94,-1287.87,14.18999958
NIFTY 50,2021-08-31,16947.5,17153.5,16915.85,17132.2,,,,,,,14.52000046
NIFTY 50,2021-08-30,16775.85,16951.5,16764.85,16931.05,8408.62,7205.81,1202.81,6678.62,5989.77,688.85,13.31999969
NIFTY 50,2021-08-27,16642.55,16722.05,16565.6,16705.2,7265.52,8044.27,-778.75,6055.14,4408.95,1646.19,13.40999985
NIFTY 50,2021-08-26,16627.95,16683.7,16603.4,16636.9,6663.43,8637.91,-1974.48,6544.18,5488.97,1055.21,13.53999996
NIFTY 50,2021-08-25,16654.0,16712.45,16617.5,16634.65,6700.93,7772.76,-1071.83,4877.56,5028.95,-151.39,13.5
NIFTY 50,2021-08-24,16561.4,16647.1,16495.3,16624.6,7371.72,9016.63,-1644.91,7418.2,5038.15,2380.05,13.18999958
NIFTY 50,2021-08-23,16592.25,16592.5,16395.7,16496.45,7990.23,9353.59,-1363.36,6437.59,4985.08,1452.51,13.68999958
NIFTY 50,2021-08-20,16382.5,16509.55,16376.05,16450.5,10276.57,12563.6,-2287.03,6526.92,6407.62,119.3,14.02000046
NIFTY 50,2021-08-18,16691.95,16701.85,16535.85,16568.85,9557.63,10152.95,-595.32,4726.39,5455.88,-729.49,12.90999985
NIFTY 50,2021-08-17,16545.25,16628.55,16495.4,16614.6,9253.8,9597.53,-343.73,5521.8,5255.37,266.43,13.40999985
NIFTY 50,2021-08-16,16518.4,16589.4,16480.75,16563.05,4271.83,5360.15,-1088.32,5203.45,4697.24,506.21,13.46000004
NIFTY 50,2021-08-13,16385.7,16543.6,16376.3,16529.1,8016.33,7196.56,819.77,6104.54,5955.04,149.5,12.98999977
NIFTY 50,2021-08-12,16303.65,16375.5,16286.9,16364.4,5690.17,5902.28,-212.11,5590.47,5282.72,307.75,12.36999989
NIFTY 50,2021-08-11,16327.3,16338.75,16162.55,16282.25,7301.31,7063.17,238.14,6592.55,6386.27,206.28,12.71000004
NIFTY 50,2021-08-10,16274.8,16359.25,16202.25,16280.1,6674.19,6852.7,-178.51,6338.36,5649.36,689.0,12.71000004
NIFTY 50,2021-08-09,16281.35,16320.75,16179.05,16258.25,6240.73,6028.82,211.91,4657.93,5374.08,-716.15,12.60999966
NIFTY 50,2021-08-06,16304.4,16336.75,16223.3,16238.2,6511.05,6580.42,-69.37,6439.14,7070.14,-631.0,12.60999966
NIFTY 50,2021-08-05,16288.95,16349.45,16210.3,16294.6,8746.6,9466.48,-719.88,8541.88,7809.96,731.92,12.86999989
NIFTY 50,2021-08-04,16195.25,16290.2,16176.15,16258.8,9850.33,7021.76,2828.57,7888.75,8300.11,-411.36,13.21000004
NIFTY 50,2021-08-03,15951.55,16146.9,15914.35,16130.75,8993.55,6876.95,2116.6,6571.69,6870.23,-298.54,13.75
NIFTY 50,2021-08-02,15874.9,15892.9,15834.65,15885.15,6550.89,8090.77,-1539.88,6478.18,4972.36,1505.82,12.81000042
NIFTY 50,2021-07-30,15800.6,15862.8,15744.85,15763.05,,,,,,,12.80000019
NIFTY 50,2021-07-29,15762.7,15817.35,15737.8,15778.45,8373.72,9239.98,-866.26,7181.58,5134.62,2046.96,12.94999981
NIFTY 50,2021-07-28,15761.55,15767.5,15513.45,15709.4,6941.15,9215.92,-2274.77,6663.07,5741.62,921.45,13.68999958
NIFTY 50,2021-07-27,15860.5,15881.55,15701.0,15746.45,8522.42,9981.5,-1459.08,6332.46,5602.5,729.96,13.22999954
NIFTY 50,2021-07-26,15849.3,15893.35,15797.0,15824.45,5495.57,7872.36,-2376.79,5885.63,4334.36,1551.27,12.44999981
NIFTY 50,2021-07-23,15856.8,15899.8,15768.4,15856.05,7663.49,7826.8,-163.31,7415.99,5228.19,2187.8,11.76000023
NIFTY 50,2021-07-22,15736.6,15834.8,15726.4,15824.05,8329.28,8576.87,-247.59,6386.46,5443.91,942.55,11.89000034
NIFTY 50,2021-07-20,15703.95,15728.45,15578.55,15632.1,4276.7,7111.66,-2834.96,5675.86,4802.72,873.14,13.21000004
NIFTY 50,2021-07-19,15754.5,15836.9,15707.5,15752.4,6366.78,8565.49,-2198.71,5913.3,4865.64,1047.66,12.68000031
NIFTY 50,2021-07-16,15958.35,15962.25,15882.6,15923.4,4988.34,5454.64,-466.3,5619.29,4953.22,666.07,11.71000004
NIFTY 50,2021-07-15,15872.15,15952.35,15855.0,15924.2,5547.11,5811.88,-264.77,5266.49,4827.08,439.41,12.27000046
NIFTY 50,2021-07-14,15808.7,15877.35,15764.2,15853.95,5234.2,6538.15,-1303.95,5085.07,3749.16,1335.91,12.59000015
NIFTY 50,2021-07-13,15794.0,15820.8,15744.6,15812.35,5215.72,5101.89,113.83,5589.72,5245.53,344.19,12.61999989
NIFTY 50,2021-07-12,15766.8,15789.2,15644.75,15692.6,8575.06,9321.03,-745.97,4188.51,3741.09,447.42,12.98999977
NIFTY 50,2021-07-09,15688.25,15730.85,15632.75,15689.8,3852.21,4976.86,-1124.65,4360.25,4253.7,106.55,12.93999958
NIFTY 50,2021-07-08,15855.4,15885.75,15682.9,15727.9,5344.41,5899.33,-554.92,3864.15,4813.33,-949.18,13.56000042
NIFTY 50,2021-07-07,15819.6,15893.55,15779.7,15879.65,5963.59,5430.65,532.94,4345.38,4577.18,-231.8,12.21000004
NIFTY 50,2021-07-06,15813.75,15914.2,15801.0,15818.25,4221.77,4765.07,-543.3,5867.38,5346.08,521.3,12.27999973
NIFTY 50,2021-07-05,15793.4,15845.95,15762.05,15834.35,3222.8,3561.23,-338.43,4578.52,3932.93,645.59,
NIFTY 50,2021-07-02,15705.85,15738.35,15635.95,15722.2,4860.51,5843.31,-982.8,4922.08,3991.69,930.39,12.09000015
NIFTY 50,2021-07-01,15755.05,15755.55,15667.05,15680.0,4395.8,5641.09,-1245.29,4721.48,3840.88,880.6,12.84000015
NIFTY 50,2021-06-30,15776.9,15839.1,15708.75,15721.5,,,,,,,13.05000019
NIFTY 50,2021-06-29,15807.5,15835.9,15724.05,15748.45,10932.02,10815.39,116.63,8687.31,6877.26,1810.05,13.0
NIFTY 50,2021-06-28,15915.35,15915.65,15792.15,15814.7,4275.71,5934.43,-1658.72,5634.19,4357.11,1277.08,13.39999962
NIFTY 50,2021-06-25,15839.35,15870.8,15772.3,15860.35,6766.31,7445.15,-678.84,6844.01,5011.25,1832.76,13.36999989
NIFTY 50,2021-06-24,15737.3,15821.4,15702.7,15790.45,7094.36,9985.3,-2890.94,5377.76,4239.0,1138.76,15.10000038
NIFTY 50,2021-06-23,15862.8,15862.95,15673.95,15686.95,13648.63,10492.1,3156.53,4982.56,3665.36,1317.2,15.36999989
NIFTY 50,2021-06-22,15840.5,15895.75,15752.1,15772.75,6488.06,7516.0,-1027.94,5099.01,4796.56,302.45,14.73999977
NIFTY 50,2021-06-21,15525.85,15765.15,15505.65,15746.5,4675.48,5920.19,-1244.71,4028.31,3890.22,138.09,15.06000042
NIFTY 50,2021-06-18,15756.5,15761.5,15450.9,15683.35,20440.85,17760.28,2680.57,7052.77,6606.57,446.2,14.80000019
NIFTY 50,2021-06-17,15648.3,15769.35,15616.75,15691.4,6727.57,7607.3,-879.73,5107.52,5062.28,45.24,15.28999996
NIFTY 50,2021-06-16,15847.5,15880.85,15742.6,15767.55,5940.25,6810.54,-870.29,4027.52,4901.72,-874.2,14.86999989
NIFTY 50,2021-06-15,15866.95,15901.6,15842.4,15869.25,7621.18,6987.49,633.69,3875.29,4524.58,-649.29,14.60999966
NIFTY 50,2021-06-14,15791.4,15823.05,15606.5,15811.85,4339.27,4842.78,-503.51,4801.07,4256.81,544.26,14.72000027
NIFTY 50,2021-06-11,15796.45,15835.55,15749.8,15799.35,5161.16,5142.52,18.64,5212.5,4546.14,666.36,14.10000038
NIFTY 50,2021-06-10,15692.1,15751.25,15648.5,15737.75,7447.97,6118.27,1329.7,4282.21,4857.4,-575.19,15.0
NIFTY 50,2021-06-09,15766.3,15800.45,15566.9,15635.35,7088.53,7934.9,-846.37,5895.55,6167.25,-271.7,14.75
NIFTY 50,2021-06-08,15773.9,15778.8,15680.0,15740.1,7646.87,6224.16,1422.71,3936.21,5563.19,-1626.98,15.22999954
NIFTY 50,2021-06-07,15725.1,15773.45,15678.1,15751.65,6811.49,6997.95,-186.46,5644.06,4660.09,983.97,15.56999969
NIFTY 50,2021-06-04,15712.5,15733.6,15622.35,15670.25,7683.55,6184.18,1499.37,3883.29,5058.3,-1175.01,15.93999958
NIFTY 50,2021-06-03,15655.55,15705.1,15611.0,15690.35,7323.5,6244.3,1079.2,4726.0,5004.97,-278.97,15.75
NIFTY 50,2021-06-02,15520.35,15597.45,15459.85,15576.2,11510.79,10589.69,921.1,4657.4,4415.64,241.76,17.20999908
NIFTY 50,2021-06-01,15629.65,15660.75,15528.3,15574.85,4507.92,4957.78,-449.86,4363.99,4133.5,230.49,17.38999939
NIFTY 50,2021-05-31,15437.75,15606.35,15374.0,15582.8,7456.51,5044.12,2412.39,4912.06,4732.28,179.78,
NIFTY 50,2021-05-28,15421.2,15469.65,15394.75,15435.65,5917.71,5004.12,913.59,6440.88,5165.66,1275.22,17.39999962
NIFTY 50,2021-05-27,15323.95,15384.55,15272.5,15337.85,42734.21,43395.11,-660.9,6139.4,6027.02,112.38,19.90999985
NIFTY 50,2021-05-26,15257.05,15319.9,15194.95,15301.45,5114.13,4872.53,241.6,3623.92,4062.51,-438.59,20.87000084
NIFTY 50,2021-05-25,15291.75,15293.85,15163.4,15208.45,7282.89,6323.12,959.77,4299.61,4863.2,-563.59,
NIFTY 50,2021-05-24,15211.35,15256.25,15145.45,15197.7,7830.55,7245.19,585.36,5329.13,6036.82,-707.69,19.12999916
NIFTY 50,2021-05-21,14987.8,15190.0,14985.85,15175.3,7950.66,7440.5,510.16,6089.36,5440.26,649.1,19.07999992
NIFTY 50,2021-05-20,15042.6,15069.8,14884.9,14906.05,8149.8,8078.76,71.04,4723.27,5599.33,-876.06,
NIFTY 50,2021-05-19,15058.6,15133.4,15008.85,15030.15,7138.11,7835.86,-697.75,4722.98,5575.5,-852.52,19.31999969
NIFTY 50,2021-05-18,15067.2,15137.25,15043.7,15108.1,8433.44,7814.95,618.49,6301.03,5851.51,449.52,19.23999977
NIFTY 50,2021-05-17,14756.25,14938.0,14725.35,14923.15,5797.54,8053.38,-2255.84,7096.88,5148.4,1948.48,19.61000061
NIFTY 50,2021-05-14,14749.4,14749.65,14591.9,14677.8,5856.4,8464.25,-2607.85,5444.16,4830.9,613.26,20.27000046
NIFTY 50,2021-05-12,14823.55,14824.05,14649.7,14696.5,5312.0,6572.59,-1260.59,5372.26,6076.62,-704.36,20.07999992
NIFTY 50,2021-05-11,14789.7,14900.0,14771.4,14850.75,6577.06,6913.06,-336.0,5172.16,5848.83,-676.67,
NIFTY 50,2021-05-10,14928.25,14966.9,14892.5,14942.35,6860.97,6277.28,583.69,5851.72,6327.98,-476.26,20.22999954
NIFTY 50,2021-05-07,14816.85,14863.05,14765.5,14823.15,7159.99,8302.74,-1142.75,6414.23,4946.14,1468.09,20.81999969
NIFTY 50,2021-05-06,14668.35,14743.9,14611.5,14724.8,6326.62,5104.04,1222.58,4036.91,4669.42,-632.51,22.04000092
NIFTY 50,2021-05-05,14604.15,14637.9,14506.6,14617.85,4955.96,6066.46,-1110.5,4255.47,4496.08,-240.61,
NIFTY 50,2021-05-04,14687.25,14723.4,14461.5,14496.5,5849.01,7621.38,-1772.37,4952.6,3965.26,987.34,23.01000023
NIFTY 50,2021-05-03,14481.05,14673.85,14416.25,14634.15,4273.18,6562.64,-2289.46,4366.26,3813.34,552.92,23.69000053
NIFTY 50,2021-04-30,14747.35,14855.45,14601.7,14631.1,7951.05,11416.12,-3465.07,5761.78,4342.47,1419.31,23.03000069
NIFTY 50,2021-04-29,14979.0,15044.35,14814.45,14894.9,6399.32,5589.95,809.37,4222.29,5164.64,-942.35,23.30999947
NIFTY 50,2021-04-28,14710.5,14890.25,14694.95,14864.55,7822.55,7056.53,766.02,6349.17,5912.97,436.2,22.57999992
NIFTY 50,2021-04-27,14493.8,14667.55,14484.85,14653.05,5527.78,6982.53,-1454.75,6484.69,5021.25,1463.44,23.07999992
NIFTY 50,2021-04-26,14449.45,14557.5,14421.3,14485.0,7660.72,8772.61,-1111.89,6518.02,5495.45,1022.57,23.5
NIFTY 50,2021-04-23,14326.35,14461.15,14273.3,14341.35,6729.46,8090.22,-1360.76,5151.62,3456.03,1695.59,22.69000053
NIFTY 50,2021-04-22,14219.15,14424.75,14151.4,14406.15,9619.52,10529.08,-909.56,5737.09,4887.11,849.98,23.03000069
NIFTY 50,2021-04-20,14526.7,14526.95,14207.3,14296.4,8722.73,9805.06,-1082.33,5595.0,4271.99,1323.01,22.43000031
NIFTY 50,2021-04-19,14306.6,14382.3,14191.4,14359.45,6381.91,8015.61,-1633.7,6843.13,4487.57,2355.56,22.48999977
NIFTY 50,2021-04-16,14599.6,14697.7,14559.0,14617.85,7512.32,7074.81,437.51,5523.58,4866.03,657.55,20.39999962
NIFTY 50,2021-04-15,14522.4,14597.55,14353.2,14581.45,11711.48,10731.78,979.7,4979.59,5506.22,-526.63,20.88999939
NIFTY 50,2021-04-13,14364.9,14528.9,14274.9,14504.8,8556.44,9287.25,-730.81,4557.77,4313.97,243.8,20.45999908
NIFTY 50,2021-04-12,14644.65,14652.5,14248.7,14310.8,6519.91,8266.34,-1746.43,7165.01,6932.25,232.76,23.0
NIFTY 50,2021-04-09,14882.65,14918.45,14785.65,14834.85,,,,,,,19.79000092
NIFTY 50,2021-04-08,14875.65,14984.15,14821.1,14873.8,8752.01,8641.16,110.85,4854.39,4301.61,552.78,20.30999947
NIFTY 50,2021-04-07,14716.45,14879.8,14649.85,14819.05,7380.16,7152.74,227.42,4903.19,4522.11,381.08,20.25
NIFTY 50,2021-04-06,14737.0,14779.1,14573.9,14683.5,4825.29,5918.04,-1092.75,4518.84,4102.25,416.59,20.84000015
NIFTY 50,2021-04-05,14837.7,14849.85,14459.5,14637.8,4443.84,5375.5,-931.66,5097.54,5022.06,75.48,21.21999931
NIFTY 50,2021-04-01,14798.4,14883.2,14692.45,14867.35,7279.28,7129.87,149.41,3621.88,3918.72,-296.84,19.98999977
NIFTY 50,2021-03-31,14811.85,14813.75,14670.25,14690.7,,,,,,,20.64999962
NIFTY 50,2021-03-30,14628.5,14876.3,14617.6,14845.1,10119.5,9350.03,769.47,11262.39,9081.38,2181.01,20.48999977
NIFTY 50,2021-03-26,14506.3,14572.9,14414.25,14507.3,6317.0,6367.13,-50.13,5876.74,4173.6,1703.14,20.64999962
NIFTY 50,2021-03-25,14570.9,14575.6,14264.4,14324.9,6669.49,10053.09,-3383.6,7823.37,5555.68,2267.69,22.70000076
NIFTY 50,2021-03-24,14712.45,14752.35,14535.0,14549.4,5577.51,7529.41,-1951.9,5581.34,4968.54,612.8,22.45999908
NIFTY 50,2021-03-23,14768.55,14878.6,14707.0,14814.75,7811.31,7919.55,-108.24,4882.49,5412.18,-529.69,20.67000008
NIFTY 50,2021-03-22,14736.3,14763.9,14597.85,14736.4,6436.46,7223.44,-786.98,4659.69,4116.99,542.7,20.48999977
NIFTY 50,2021-03-19,14471.15,14788.25,14350.1,14744.0,24193.67,22775.24,1418.43,7503.7,6944.08,559.62,19.98999977
NIFTY 50,2021-03-18,14855.5,14875.2,14478.6,14557.85,7994.23,6735.76,1258.47,4692.9,5809.07,-1116.17,20.07999992
NIFTY 50,2021-03-17,14946.55,14956.55,14696.05,14721.3,9973.21,7347.39,2625.82,5874.44,6436.59,-562.15,20.15999985
NIFTY 50,2021-03-16,14996.1,15051.6,14890.65,14910.45,7819.91,6127.6,1692.31,4518.78,5687.37,-1168.59,20.19000053
NIFTY 50,2021-03-15,15048.4,15048.4,14745.85,14929.5,6658.82,7760.17,-1101.35,4036.19,4785.9,-749.71,21.22999954
NIFTY 50,2021-03-12,15321.15,15336.3,14953.6,15030.95,12080.56,13023.16,-942.6,4789.89,4953.76,-163.87,21.70999908
NIFTY 50,2021-03-10,15202.15,15218.45,15100.85,15174.8,6534.99,6550.68,-15.69,4059.79,3612.12,447.67,20.75
NIFTY 50,2021-03-09,15049.9,15126.85,14925.45,15098.4,11281.25,8479.38,2801.87,6216.33,4966.11,1250.22,22.5
NIFTY 50,2021-03-08,15002.45,15111.15,14919.9,14956.2,5918.33,7412.82,-1494.49,3838.89,3355.27,483.62,24.68000031
NIFTY 50,2021-03-05,14977.95,15092.35,14862.1,14938.1,9383.17,11397.33,-2014.16,3633.06,4824.25,-1191.19,25.55999947
NIFTY 50,2021-03-04,15026.75,15202.35,14980.2,15080.75,11733.98,11957.09,-223.11,4342.9,5131.09,-788.19,24.14999962
NIFTY 50,2021-03-03,15064.4,15273.15,14995.8,15245.6,10944.98,8856.28,2088.7,5414.38,5021.47,392.91,22.09000015
NIFTY 50,2021-03-02,14865.3,14959.1,14760.8,14919.1,8978.71,6755.55,2223.16,4315.34,5169.38,-854.04,23.61000061
NIFTY 50,2021-03-01,14702.5,14806.8,14638.55,14761.55,6674.54,6549.39,125.15,4262.45,4457.33,-194.88,25.62999916
NIFTY 50,2021-02-26,14888.6,14919.45,14467.75,14529.15,22163.45,30458.62,-8295.17,7534.99,6035.29,1499.7,28.13999939
NIFTY 50,2021-02-25,15079.85,15176.5,15065.35,15097.35,14123.81,13935.73,188.08,5174.63,5921.2,-746.57,22.88999939
NIFTY 50,2021-02-24,14729.15,15008.8,14723.05,14982.0,35295.57,6556.4,28739.17,3573.61,3343.17,230.44,24.17000008
NIFTY 50,2021-02-23,14782.25,14854.5,14651.85,14707.8,8112.33,9681.37,-1569.04,4918.49,4701.82,216.67,25.22999954
NIFTY 50,2021-02-22,14999.05,15010.1,14635.05,14675.7,9454.13,10347.38,-893.25,4804.05,5723.93,-919.88,25.46999931
NIFTY 50,2021-02-19,15074.8,15144.05,14898.2,14981.75,8611.06,8492.31,118.75,3542.36,4717.34,-1174.98,22.25
NIFTY 50,2021-02-18,15238.7,15250.75,15078.05,15118.95,9725.77,8822.7,903.07,5281.7,6499.04,-1217.34,21.54000092
NIFTY 50,2021-02-17,15279.9,15314.3,15170.75,15208.9,8499.18,7490.98,1008.2,4441.26,5724.64,-1283.38,
NIFTY 50,2021-02-16,15371.45,15431.75,15242.2,15313.45,6825.94,5681.85,1144.09,4632.12,6191.65,-1559.53,21.78000069
NIFTY 50,2021-02-15,15270.3,15340.15,15243.4,15314.7,5121.51,3887.36,1234.15,4293.84,5342.39,-1048.55,
NIFTY 50,2021-02-12,15186.2,15243.5,15081.0,15163.3,4252.21,4289.54,-37.33,3647.82,4245.44,-597.62,22.04000092
NIFTY 50,2021-02-11,15073.25,15188.5,15065.4,15173.3,5627.71,4683.35,944.36,4271.11,4978.79,-707.68,23.04999924
NIFTY 50,2021-02-10,15119.05,15168.25,14977.2,15106.5,9072.1,7285.13,1786.97,4749.91,6825.59,-2075.68,23.95000076
NIFTY 50,2021-02-09,15164.15,15257.1,15064.3,15109.3,11599.6,10298.95,1300.65,4649.82,6406.06,-1756.24,24.27000046
NIFTY 50,2021-02-08,15064.3,15159.9,15041.05,15115.8,8017.52,6140.92,1876.6,5356.49,5861.35,-504.86,23.95999908
NIFTY 50,2021-02-05,14952.6,15014.65,14864.75,14924.25,9402.17,7940.46,1461.71,6202.57,7621.22,-1418.65,23.42000008
NIFTY 50,2021-02-04,14789.05,14913.7,14714.75,14895.65,11826.54,9889.8,1936.74,6314.21,7082.76,-768.55,23.12000084
NIFTY 50,2021-02-03,14754.9,14868.85,14574.15,14789.95,11546.18,9025.26,2520.92,6427.49,6827.23,-399.74,23.75
NIFTY 50,2021-02-02,14481.1,14731.7,14469.15,14647.85,13585.57,7404.01,6181.56,7755.23,9790.43,-2035.2,23.35000038
NIFTY 50,2021-02-01,13758.6,14336.35,13661.75,14281.2,10168.32,8674.09,1494.23,6603.46,6693.92,-90.46,23.31999969
NIFTY 50,2021-01-29,13946.6,13966.85,13596.75,13634.6,11875.01,17805.67,-5930.66,7582.45,5139.25,2443.2,25.34000015
NIFTY 50,2021-01-28,13810.4,13898.25,13713.25,13817.55,8493.91,12206.42,-3712.51,6351.07,4614.15,1736.92,24.29000092
NIFTY 50,2021-01-27,14237.95,14237.95,13929.3,13967.5,11236.79,12925.01,-1688.22,6222.79,6226.17,-3.38,24.38999939
NIFTY 50,2021-01-25,14477.8,14491.1,14218.6,14238.9,8423.37,9188.67,-765.3,5090.23,5477.99,-387.76,23.25
NIFTY 50,2021-01-22,14583.4,14619.9,14357.75,14371.9,8326.77,8962.46,-635.69,4859.95,6150.3,-1290.35,
NIFTY 50,2021-01-21,14730.95,14753.55,14517.25,14590.35,9104.25,7489.59,1614.66,5053.57,6093.05,-1039.48,22.18000031
NIFTY 50,2021-01-20,14538.3,14666.45,14517.55,14644.7,7701.29,5412.24,2289.05,5084.73,5949.35,-864.62,21.54999924
NIFTY 50,2021-01-19,14371.65,14546.05,14350.85,14521.15,6715.91,6458.36,257.55,5146.41,5345.71,-199.3,22.89999962
NIFTY 50,2021-01-18,14453.3,14459.15,14222.8,14281.3,7847.77,7197.17,650.6,6371.06,6413.57,-42.51,24.39999962
NIFTY 50,2021-01-15,14594.35,14617.45,14357.85,14433.7,7240.81,6269.75,971.06,4914.07,5856.14,-942.07,24.01000023
NIFTY 50,2021-01-14,14550.05,14617.8,14471.5,14595.6,10175.47,9098.85,1076.62,5772.8,5960.9,-188.1,23.03000069
NIFTY 50,2021-01-13,14639.8,14653.35,14435.7,14564.85,10263.57,8384.51,1879.06,5777.2,8147.37,-2370.17,23.29000092
NIFTY 50,2021-01-12,14473.8,14590.65,14432.85,14563.45,9354.82,8783.35,571.47,5556.61,6891.11,-1334.5,22.85000038
NIFTY 50,2021-01-11,14474.05,14498.2,14383.1,14484.75,9652.29,6513.39,3138.9,4496.85,7106.98,-2610.13,22.37999916
NIFTY 50,2021-01-08,14258.4,14367.3,14221.65,14347.25,13171.18,7141.35,6029.83,4792.7,7165.24,-2372.54,20.63999939
NIFTY 50,2021-01-07,14253.75,14256.25,14123.1,14137.35,8481.77,8099.47,382.3,4815.72,5805.22,-989.5,20.62000084
NIFTY 50,2021-01-06,14240.95,14244.15,14039.9,14146.25,6733.28,7216.92,-483.64,5686.04,6066.45,-380.41,21.0
NIFTY 50,2021-01-05,14075.15,14215.6,14048.15,14199.5,7039.45,6053.15,986.3,5092.0,5582.03,-490.03,20.45999908
NIFTY 50,2021-01-04,14104.35,14147.95,13953.75,14132.9,5331.17,3487.95,1843.22,4575.57,5290.78,-715.21,20.03000069
NIFTY 50,2021-01-01,13996.1,14049.85,13991.35,14018.5,1072.54,566.33,506.21,2505.67,2436.27,69.4,
NIFTY 50,2020-12-31,13970.0,14024.85,13936.45,13981.75,,,,,,,21.10000038
NIFTY 50,2020-12-30,13980.9,13997.0,13864.95,13981.95,5345.63,3521.11,1824.52,3372.43,3959.86,-587.43,21.11000061
NIFTY 50,2020-12-29,13910.35,13967.6,13859.9,13932.6,5426.77,3077.24,2349.53,2386.77,4397.27,-2010.5,20.79000092
NIFTY 50,2020-12-28,13815.15,13885.3,13811.55,13873.2,3456.27,1867.34,1588.93,2714.07,4100.62,-1386.55,20.43000031
NIFTY 50,2020-12-24,13672.15,13771.75,13626.9,13749.25,5316.24,4090.55,1225.69,3456.22,5354.14,-1897.92,19.96999931
NIFTY 50,2020-12-23,13473.5,13619.45,13432.2,13601.1,5365.66,4829.53,536.13,4040.67,5367.59,-1326.92,20.5
NIFTY 50,2020-12-22,13373.65,13492.05,13192.9,13466.3,6616.43,5463.43,1153.0,5205.19,5866.7,-661.51,21.98999977
NIFTY 50,2020-12-21,13741.9,13777.5,13131.45,13328.4,6595.73,6919.28,-323.55,5948.66,5462.54,486.12,23.19000053
NIFTY 50,2020-12-18,13764.4,13772.85,13658.6,13760.55,14649.69,11928.74,2720.95,4224.56,6649.17,-2424.61,18.62000084
NIFTY 50,2020-12-17,13713.55,13773.25,13673.55,13740.7,8609.38,6254.13,2355.25,3125.72,5620.08,-2494.36,19.15999985
NIFTY 50,2020-12-16,13663.1,13692.35,13606.45,13682.7,8209.33,6227.56,1981.77,3748.65,5467.1,-1718.45,19.20000076
NIFTY 50,2020-12-15,13547.2,13589.65,13447.05,13567.85,8612.92,6128.83,2484.09,3564.69,6231.48,-2666.79,19.35000038
NIFTY 50,2020-12-14,13571.45,13597.5,13472.45,13558.15,7589.88,5325.5,2264.38,3813.97,5535.08,-1721.11,19.39999962
NIFTY 50,2020-12-11,13512.3,13579.35,13402.85,13513.85,10402.09,6206.66,4195.43,3726.16,6085.16,-2359.0,18.79000092
NIFTY 50,2020-12-10,13488.5,13503.55,13399.3,13478.3,7663.53,5403.55,2259.98,3390.71,5665.93,-2275.22,18.70999908
NIFTY 50,2020-12-09,13458.1,13548.9,13449.6,13529.1,9574.48,6010.25,3564.23,3834.91,6328.01,-2493.1,18.92000008
NIFTY 50,2020-12-08,13393.85,13435.45,13311.05,13392.95,8473.34,5563.74,2909.6,3912.38,6553.31,-2640.93,18.62000084
NIFTY 50,2020-12-07,13264.85,13366.65,13241.95,13355.75,8796.14,5004.08,3792.06,4287.14,7054.23,-2767.09,18.02000046
NIFTY 50,2020-12-04,13177.4,13280.05,13152.85,13258.55,9863.79,6894.2,2969.59,4062.46,6034.06,-1971.6,18.03000069
NIFTY 50,2020-12-03,13215.3,13216.6,13107.9,13133.9,14473.15,10835.73,3637.42,4693.02,6132.76,-1439.74,19.0
NIFTY 50,2020-12-02,13121.4,13128.5,12983.55,13113.75,9295.46,8938.11,357.35,3377.19,5013.16,-1635.97,19.90999985
NIFTY 50,2020-12-01,13062.2,13128.4,12962.8,13109.05,11337.25,8095.25,3242.0,3644.5,4687.71,-1043.21,20.18000031
NIFTY 50,2020-11-27,13012.05,13035.3,12914.3,12968.95,74741.85,67028.87,7712.98,4875.77,9844.67,-4968.9,19.81999969
NIFTY 50,2020-11-26,12906.45,13018.0,12790.4,12987.0,8036.86,6009.55,2027.31,3016.07,6416.17,-3400.1,20.02000046
