Date,FII_Gross_Purchase,FII_Gross_Sales,FII_Net_Purchase_Sales,DII_Gross_Purchase,DII_Gross_Sales,DII_Net_Purchase_Sales
28-06-2023,21017.34,8667.34,12350,13978.21,14999.22,-1021.01
27-06-2023,10452.72,8428.67,2024.05,6784.35,8775.7,-1991.35
26-06-2023,7896.65,8306.08,-409.43,5455.86,5205.74,250.12
23-06-2023,6263.33,6608.14,-344.81,6694.19,7378.2,-684.01
22-06-2023,8947.66,9640.94,-693.28,7147.83,6928.41,219.42
21-06-2023,13795.52,9782.42,4013.1,7704.86,7154.5,550.36
20-06-2023,11733.88,13676.5,-1942.62,9851.71,7879.2,1972.51
19-06-2023,8354.9,9385.8,-1030.9,6412.2,6777.4,-365.2
16-06-2023,17939.03,17144.25,794.78,7945.59,7264.26,681.33
15-06-2023,12641.91,9556.4,3085.51,6798.75,7096.63,-297.88
14-06-2023,10413.72,8699,1714.72,6242.94,6897.71,-654.77
13-06-2023,12967.79,11290.19,1677.6,6753.95,6957.27,-203.32
12-06-2023,6321.86,6948.48,-626.62,6663.64,4869.79,1793.85
09-06-2023,13631.62,13940.59,-308.97,6234.12,4988.61,1245.51
08-06-2023,8013.28,7800.88,212.4,5461.85,5866.86,-405.01
07-06-2023,9569.91,8187.34,1382.57,5931.8,5539.5,392.3
06-06-2023,8963.44,8577.73,385.71,5946.73,6435.75,-489.02
05-06-2023,7740.87,8441.85,-700.98,7460.68,6264.7,1195.98
02-06-2023,10393.93,11052.81,-658.88,6951.54,6369.69,581.85
01-06-2023,8751.66,8822.73,-71.07,5715.08,5226.15,488.93
30-05-2023,9789.47,7703.85,2085.62,5937.03,6375.96,-438.93
29-05-2023,7767,6008.84,1758.16,6217.74,5364.17,853.57
26-05-2023,8203.32,7853.17,350.15,7705.6,5864.62,1840.98
25-05-2023,8521.07,7931.97,589.1,5522.8,5184.36,338.44
24-05-2023,8548.49,7362.65,1185.84,5880.82,5579.89,300.93
23-05-2023,7829.51,7647,182.51,5543.09,5145.8,397.29
22-05-2023,6956.61,6033.72,922.89,5486.82,4882.25,604.57
19-05-2023,7325.4,7438.86,-113.46,6427.8,5356.45,1071.35
18-05-2023,7731.46,6761.28,970.18,4830.85,5680.81,-849.96
17-05-2023,7478.25,7328.92,149.33,6046.8,6250.67,-203.87
16-05-2023,7783.16,6376.3,1406.86,6138.61,7024.78,-886.17
15-05-2023,7676.34,5991.05,1685.29,5505.55,5314.35,191.2
12-05-2023,9159.49,8145.43,1014.06,5457.4,6379.59,-922.19
11-05-2023,7950.84,7113.63,837.21,7026.38,7226.47,-200.09
10-05-2023,8094.74,6261.61,1833.13,5061.73,5851.4,-789.67
09-05-2023,9375.35,7433.16,1942.19,7148.35,6743.65,404.7
08-05-2023,8705.37,6581.61,2123.76,6252.52,6007.25,245.27
05-05-2023,8242.95,7465.27,777.68,4956.49,7155.26,-2198.77
04-05-2023,7311.04,5896.31,1414.73,5611.15,5169.59,441.56
03-05-2023,7498.83,6160.83,1338,5390.76,5974.75,-583.99
02-05-2023,9972.5,7975.15,1997.35,5649.54,6043.59,-394.05
28-04-2023,13577.29,10272.97,3304.32,6319.21,6054.94,264.27
27-04-2023,7139.97,5487.02,1652.95,5638.01,5540.94,97.07
26-04-2023,7813.62,6556.14,1257.48,5220.23,5448.11,-227.88
25-04-2023,9244.21,9651.56,-407.35,6547.47,5983.86,563.61
24-04-2023,6218.8,6631.07,-412.27,6138.64,4961.46,1177.18
21-04-2023,5127.72,7244.48,-2116.76,5475.84,3843.18,1632.66
20-04-2023,5773.84,6943.16,-1169.32,4753.35,3920.63,832.72
19-04-2023,7981.93,7995.1,-13.17,5297.87,5408.29,-110.42
18-04-2023,7398.08,8208.68,-810.6,6490.97,6089.31,401.66
17-04-2023,13386.64,13919.84,-533.2,8329.95,8060.3,269.65
13-04-2023,8033.11,7811.26,221.85,6526.46,6800.14,-273.68
12-04-2023,8459.37,6551.42,1907.95,7428.04,7653.26,-225.22
11-04-2023,6931.95,6589.11,342.84,7786.89,8050.91,-264.02
10-04-2023,4057.8,3175.28,882.52,7060.71,6709.21,351.5
06-04-2023,5655.59,5179.78,475.81,5642.16,6639.24,-997.08
05-04-2023,7383.8,6576.98,806.82,7231.94,8179.15,-947.21
03-04-2023,4856.03,4534.1,321.93,5195.98,5524.22,-328.24
29-03-2023,9096.96,7851.57,1245.39,10196.06,9373.07,822.99
28-03-2023,7055.25,5524.12,1531.13,4637.91,4794.02,-156.11
27-03-2023,4883.36,5774,-890.64,5375.63,3566.69,1808.94
24-03-2023,5290.76,7011.2,-1720.44,5418.24,2862.71,2555.53
23-03-2023,5939.87,6934.88,-995.01,6185.11,4516.26,1668.85
22-03-2023,6159.55,6097.83,61.72,4755.39,4371.88,383.51
21-03-2023,5900.64,7355.27,-1454.63,7628.22,5682.16,1946.06
20-03-2023,4747.89,7293.76,-2545.87,9105.37,6228.73,2876.64
17-03-2023,18734.4,20500.93,-1766.53,9693.46,7876.32,1817.14
16-03-2023,7993.16,8275.22,-282.06,9226.46,7175.01,2051.45
15-03-2023,5769.42,7040.67,-1271.25,6343.8,4519.86,1823.94
14-03-2023,6737.37,9824.33,-3086.96,7024.22,4902.28,2121.94
13-03-2023,10135.27,11682.13,-1546.86,7476.55,6057.97,1418.58
10-03-2023,5117.34,7178.81,-2061.47,5167.71,3817.58,1350.13
09-03-2023,7570.52,8132.3,-561.78,4606.7,4564.29,42.41
08-03-2023,11451,7779.44,3671.56,4625.58,5563.38,-937.8
06-03-2023,7035.15,6313.78,721.37,5659.58,4902.35,757.23
03-03-2023,6969.39,6723.15,246.24,5869.61,3779.69,2089.92
02-03-2023,20596.11,7825.3,12770.81,5948.15,3819.35,2128.8
01-03-2023,6953.43,7378.31,-424.88,5918.73,4420.07,1498.66
28-02-2023,18558.96,23118.17,-4559.21,9307.91,4698.04,4609.87
27-02-2023,4315.2,6337.72,-2022.52,6621.25,4389.59,2231.66
24-02-2023,8864.6,10334.94,-1470.34,5875.05,4474.07,1400.98
23-02-2023,6791.35,8208.59,-1417.24,7010.44,5424.38,1586.06
22-02-2023,6195.54,6775.36,-579.82,5711.53,5339.97,371.56
21-02-2023,5465.61,4939.81,525.8,5318.43,5553.66,-235.23
20-02-2023,4256.62,4415.57,-158.95,4980.3,4894.07,86.23
17-02-2023,4809.72,5434.33,-624.61,5540.77,5626.06,-85.29
16-02-2023,8580.54,7009.92,1570.62,7759.7,6182.43,1577.27
15-02-2023,8547.86,8115.71,432.15,5880.41,5363.77,516.64
14-02-2023,8418.32,7113.02,1305.3,5042.49,4837.7,204.79
13-02-2023,7386.63,6064.24,1322.39,5361.52,4839.83,521.69
10-02-2023,7700.57,6242.55,1458.02,4882.41,5173.75,-291.34
09-02-2023,7049.05,7193.78,-144.73,5589.08,5794.33,-205.25
08-02-2023,7617.8,8354.62,-736.82,6154.12,5212.96,941.16
07-02-2023,7126.37,9686.33,-2559.96,6009.7,5369.88,639.82
06-02-2023,6853.35,8071.49,-1218.14,5771.18,4568.09,1203.09
03-02-2023,9482.09,10414.53,-932.44,7473.98,6209.24,1264.74
02-02-2023,9780.82,12846.17,-3065.35,9470.68,7099.32,2371.36
01-02-2023,14366.67,12581.46,1785.21,10711.5,10182.03,529.47
30-01-2023,10904.18,17696.98,-6792.8,11487.01,5974.38,5512.63
27-01-2023,12414.78,18392.64,-5977.86,12373.41,8121.08,4252.33
25-01-2023,5859.15,8253.09,-2393.94,8111.61,6733.12,1378.49
24-01-2023,6403.88,7164.39,-760.51,6849.63,5704.88,1144.75
23-01-2023,5803.43,6023.3,-219.87,5925.39,5490.43,434.96
20-01-2023,8288.8,10291.05,-2002.25,5809.29,4299.34,1509.95
19-01-2023,7780.87,7380.89,399.98,4321.53,4450.49,-128.96
18-01-2023,8386.64,8705.87,-319.23,6873.15,5647.19,1225.96
17-01-2023,8445.26,8234.2,211.06,5239.45,5148.64,90.81
16-01-2023,6260.07,7010.66,-750.59,5220.03,4534.07,685.96
13-01-2023,9305.72,11728.11,-2422.39,5700.6,3747.2,1953.4
12-01-2023,8707.37,10370,-1662.63,6087.85,3960.2,2127.65
11-01-2023,6980.52,10188.67,-3208.15,6859.92,4429.3,2430.62
10-01-2023,6287.46,8396.8,-2109.34,6558.15,4751.53,1806.62
09-01-2023,8643.63,8846.76,-203.13,6476.52,4752.73,1723.79
06-01-2023,3855.85,6758.31,-2902.46,6638.39,5555.22,1083.17
05-01-2023,7275.08,8724.53,-1449.45,6898.17,7092.26,-194.09
04-01-2023,4508.21,7129.1,-2620.89,5601.36,4827.78,773.58
03-01-2023,3077.09,3705.16,-628.07,5243.44,4892.87,350.57
02-01-2023,1381.14,1593.71,-212.57,4660.71,3917.36,743.35
29-12-2022,4288.43,4861.21,-572.78,9634.45,9118.62,515.83
28-12-2022,4202.71,5075.3,-872.59,4358.43,3985.56,372.87
27-12-2022,2122.71,2990.36,-867.65,4402.91,3781.1,621.81
26-12-2022,1769.08,2266.73,-497.65,5338.79,4053.05,1285.74
23-12-2022,4131.62,4838.46,-706.84,7810.07,4411.09,3398.98
22-12-2022,5389.99,4461.36,928.63,6606.9,4400.31,2206.59
21-12-2022,4737.71,5856.82,-1119.11,6494.78,4737.41,1757.37
20-12-2022,5678.42,5222.48,455.94,4951.34,4456.6,494.74
19-12-2022,5276.33,5814.43,-538.1,4616.32,3928.94,687.38
16-12-2022,10602.07,12577.51,-1975.44,7954.78,6412.28,1542.5
15-12-2022,7387.82,8098.56,-710.74,4918.27,4657.35,260.92
14-12-2022,7620.65,7248.49,372.16,6324.02,5397.57,926.45
13-12-2022,9675.09,9055.17,619.92,4933.37,4896.62,36.75
12-12-2022,6982.52,7121.33,-138.81,5307.85,4612.25,695.6
09-12-2022,7515.54,7673.55,-158.01,6555.25,6053.62,501.63
08-12-2022,8714.35,9846.02,-1131.67,6297.04,5524.75,772.29
07-12-2022,6439.64,7681.51,-1241.87,5832.75,5443.9,388.85
06-12-2022,7190.92,7826.27,-635.35,5627.26,6185.93,-558.67
05-12-2022,8618.79,9757.86,-1139.07,7193.09,4585.11,2607.98
02-12-2022,10621.2,10406.44,214.76,5887.92,5175.58,712.34
01-12-2022,7873.15,9439.08,-1565.93,9539.53,6874.55,2664.98
29-11-2022,6600.32,5358.75,1241.57,5682.24,6426.66,-744.42
28-11-2022,7780.3,6844.42,935.88,6377.54,6289.61,87.93
25-11-2022,5715.97,5346.89,369.08,5358.11,5654.03,-295.92
24-11-2022,6471.93,5239.95,1231.98,5850.7,6086.36,-235.66
23-11-2022,7231.13,8020.99,-789.86,6123.98,5710.23,413.75
22-11-2022,7288.52,7986.35,-697.83,5334.42,4698.03,636.39
21-11-2022,4890.72,6484.55,-1593.83,5991.73,4728.82,1262.91
18-11-2022,7196.95,7948.15,-751.2,6098.43,5207.98,890.45
17-11-2022,7595.66,6977.29,618.37,5433.88,4984.66,449.22
16-11-2022,7929.75,8315.81,-386.06,6836.74,5399.34,1437.4
15-11-2022,7660.14,7881.46,-221.32,4851.11,5400.39,-549.28
14-11-2022,21769.03,20679.62,1089.41,5841.18,5794,47.18
11-11-2022,12533.98,8575.75,3958.23,9849.11,9233.57,615.54
10-11-2022,7068.96,7032.9,36.06,5976.85,6943.98,-967.13
09-11-2022,9279.08,8892.25,386.83,6545.43,7605.55,-1060.12
07-11-2022,9085.72,7137.21,1948.51,5814,6658.2,-844.2
04-11-2022,7418.79,5982.54,1436.25,5706.31,6254.9,-548.59
03-11-2022,18495.14,17817.52,677.62,5015.94,5748.05,-732.11
02-11-2022,7623.85,6187.55,1436.3,5634.09,7012.21,-1378.12
01-11-2022,12542.92,9932.98,2609.94,6269.05,6999.19,-730.14
31-10-2022,9458.72,5280.11,4178.61,5544.02,6651.12,-1107.1
28-10-2022,7177.66,5608.91,1568.75,5092.5,5705.87,-613.37
27-10-2022,13489.24,10670.84,2818.4,4797.31,6377.41,-1580.1
25-10-2022,18470.93,18717.94,-247.01,5258.68,4385.8,872.88
24-10-2022,168.8,322.69,-153.89,103.42,23.3,80.12
21-10-2022,9057.2,8618.31,438.89,5159.33,5278.41,-119.08
20-10-2022,9164.23,7299.44,1864.79,4102.23,4989.03,-886.8
19-10-2022,5630.04,6083.95,-453.91,5541.74,4633.32,908.42
18-10-2022,8985.94,9139.34,-153.4,6576.76,4492.05,2084.71
17-10-2022,18250.88,18622.91,-372.03,5491.67,3909.43,1582.24
14-10-2022,4833.45,5844.68,-1011.23,5705.01,4080.88,1624.13
13-10-2022,4958.06,6594.49,-1636.43,5282.29,4529,753.29
12-10-2022,6304.51,6846.87,-542.36,5048.18,4962.86,85.32
11-10-2022,18683.61,23296.28,-4612.67,7108.17,4677.41,2430.76
10-10-2022,3758.27,5897.29,-2139.02,6281.53,4144.07,2137.46
07-10-2022,5052.67,7303.44,-2250.77,6121.28,5576.03,545.25
06-10-2022,9444.17,9165.16,279.01,6159.28,6203.2,-43.92
04-10-2022,6646.71,5302.08,1344.63,6092.44,5146.52,945.92
03-10-2022,18735.37,18144.79,590.58,5716.19,6139.35,-423.16
29-09-2022,8328.68,11928.1,-3599.42,15193.16,12031.43,3161.73
28-09-2022,7729.89,10502.38,-2772.49,7678.02,5133.85,2544.17
27-09-2022,7421.56,10245.52,-2823.96,8829.22,5324.46,3504.76
26-09-2022,6232.04,11333.34,-5101.3,10680.1,7147.92,3532.18
23-09-2022,6265.22,9164.9,-2899.68,6436.11,6137.01,299.1
22-09-2022,5939.65,8449.2,-2509.55,6435.01,6171.94,263.07
21-09-2022,6975.89,7436.93,-461.04,5802.03,5263.5,538.53
20-09-2022,8396.64,7200.45,1196.19,5858.77,5726.83,131.94
19-09-2022,18217.86,17905.55,312.31,5738.34,5833.02,-94.68
16-09-2022,21364.9,24624.95,-3260.05,9504.28,9540.85,-36.57
15-09-2022,7763.5,9034.18,-1270.68,5951,6879.86,-928.86
14-09-2022,7917.11,9314.62,-1397.51,8468.36,8280.78,187.58
13-09-2022,10872.99,8916.01,1956.98,6258.51,7526.94,-1268.43
12-09-2022,6565.89,4516.24,2049.65,6631.26,7521.77,-890.51
09-09-2022,6853.42,4721,2132.42,5606.17,6773.73,-1167.56
08-09-2022,8592.21,5679.12,2913.09,6303.81,6516.42,-212.61
07-09-2022,6645.5,5887.13,758.37,5878.55,6017.22,-138.67
06-09-2022,6467.47,5322.94,1144.53,7709.38,7076.41,632.97
05-09-2022,4849.29,5661.04,-811.75,6409.66,5875.89,533.77
02-09-2022,6332.11,6340.9,-8.79,5646.07,6314.81,-668.74
01-09-2022,11907.28,14197.59,-2290.31,6742.87,5791.74,951.13
30-08-2022,16145.25,11979.39,4165.86,6519.54,7176.26,-656.72
29-08-2022,5253.27,5814.49,-561.22,6370.85,6226.77,144.08
26-08-2022,6125.88,6177,-51.12,5408.57,4954.98,453.59
25-08-2022,6813.77,6444.71,369.06,5678.3,6012.61,-334.31
24-08-2022,7251.04,7227.85,23.19,4986.06,5308.4,-322.34
23-08-2022,7652.45,7089.45,563,5575.9,5791.1,-215.2
22-08-2022,6625.43,7079.2,-453.77,6533.57,6618.63,-85.06
19-08-2022,7018.49,5907.59,1110.9,5683.42,7316.63,-1633.21
18-08-2022,8396.74,10102.74,-1706,7491.59,7020.8,470.79
17-08-2022,8665.91,6318.69,2347.22,5729.84,6240.07,-510.23
16-08-2022,19799.1,18422.26,1376.84,5260.39,5396.63,-136.24
12-08-2022,8260.13,5219.67,3040.46,5752.42,6591.87,-839.45
11-08-2022,9030.9,6732.82,2298.08,5758.11,6487.67,-729.56
10-08-2022,9357.94,8296.06,1061.88,5466.36,6234.81,-768.45
08-08-2022,15834.69,14384.99,1449.7,5126.3,5267.03,-140.73
05-08-2022,8348.69,6742.88,1605.81,7260.62,7756.56,-495.94
04-08-2022,8705.19,7230.42,1474.77,5255.26,5302.05,-46.79
03-08-2022,10148.58,9383.41,765.17,5865.37,6383.79,-518.42
02-08-2022,7526.33,6701.15,825.18,6208.86,6091.07,117.79
01-08-2022,16377.49,14056.88,2320.61,5331.92,6154.15,-822.23
28-07-2022,7300.21,5662.52,1637.69,6941.15,6340.86,600.29
27-07-2022,4940.81,5377.62,-436.81,5448.69,4736.66,712.03
26-07-2022,4031.75,5580.04,-1548.29,6428.26,5428.9,999.36
25-07-2022,13602.03,14446.81,-844.78,5270.58,5342.84,-72.26
22-07-2022,5335.17,6010.62,-675.45,5072.01,4332.63,739.38
21-07-2022,8279.42,6480.1,1799.32,5071.58,5383.87,-312.29
20-07-2022,7606.04,5825.1,1780.94,6032.73,6262.95,-230.22
19-07-2022,6177.59,5201.19,976.4,5085.73,5186.46,-100.73
18-07-2022,15055.01,14898.93,156.08,6273.77,5429.44,844.33
15-07-2022,5300.67,6950.03,-1649.36,5278.66,4219.2,1059.46
14-07-2022,7139.02,6829.96,309.06,4224.29,4780.69,-556.4
13-07-2022,5093.2,7932.72,-2839.52,6217.62,4418.4,1799.22
12-07-2022,4650.66,6216.34,-1565.68,3493.93,3353.22,140.71
11-07-2022,5294.47,5464.98,-170.51,4558.1,4855.09,-296.99
08-07-2022,6319.87,6429.18,-109.31,5321.64,5287.03,34.61
07-07-2022,5847.89,6773.11,-925.22,6974.09,5993.5,980.59
06-07-2022,7355.76,7685.89,-330.13,7751.44,6287.11,1464.33
05-07-2022,6675.59,5379.75,1295.84,5191.05,5448.64,-257.59
04-07-2022,3981.28,6130.84,-2149.56,6461.14,4772.75,1688.39
01-07-2022,4979.59,7304.33,-2324.74,6588.46,5277.75,1310.71
29-06-2022,5946.83,6797.89,-851.06,8308.26,7460.8,847.46
28-06-2022,5348.85,6593.29,-1244.44,5177.24,3971.61,1205.63
27-06-2022,4539.25,5817.67,-1278.42,5101.29,3916.82,1184.47
24-06-2022,4658.85,7012.62,-2353.77,5651.6,3438.16,2213.44
23-06-2022,4603.67,6922.73,-2319.06,5620.06,3181.75,2438.31
22-06-2022,4516.03,7436.64,-2920.61,4861.57,3002.5,1859.07
21-06-2022,4617.83,7319.04,-2701.21,6527.22,3460.81,3066.41
20-06-2022,4355.02,5572.14,-1217.12,6099.48,4006.09,2093.39
17-06-2022,10292.63,18111.24,-7818.61,9889.7,3802.78,6086.92
16-06-2022,4573.97,7831.62,-3257.65,6604.58,4675.44,1929.14
15-06-2022,3943.45,7474.6,-3531.15,5417.16,2829.16,2588
14-06-2022,4423.52,8925.77,-4502.25,7035.27,3227.67,3807.6
13-06-2022,3927.38,8091.39,-4164.01,6969.98,4155.48,2814.5
10-06-2022,4287.93,8261.88,-3973.95,6105.56,3274.49,2831.07
09-06-2022,6196.55,7709.19,-1512.64,5297.49,3672.59,1624.9
08-06-2022,5468.82,7953.07,-2484.25,5508.57,3604.24,1904.33
07-06-2022,5637.32,7931.3,-2293.98,5062.4,3751.26,1311.14
06-06-2022,4546.52,6944.17,-2397.65,5593.21,3653.21,1940
03-06-2022,5804.83,9575.34,-3770.51,6890.49,4529.98,2360.51
02-06-2022,7131.8,7583.62,-451.82,4677.17,4546.54,130.63
01-06-2022,6446.02,8376.18,-1930.16,5457.08,4472.97,984.11
30-05-2022,6853.96,6351.88,502.08,5979.06,4454.57,1524.49
27-05-2022,4954.34,6897.44,-1943.1,6397.19,3669.72,2727.47
26-05-2022,8248.29,9846.13,-1597.84,7535.24,4628.78,2906.46
25-05-2022,6371.24,8174.3,-1803.06,7025.71,4795.89,2229.82
24-05-2022,7947.05,10340.5,-2393.45,6171.84,4223.35,1948.49
23-05-2022,7039.52,8990.69,-1951.17,6281.53,4836.14,1445.39
20-05-2022,8550.14,9815.55,-1265.41,5724.32,3575.37,2148.95
19-05-2022,6389.87,11289.79,-4899.92,7414.25,4188.71,3225.54
18-05-2022,8919,10173.64,-1254.64,5562.4,5186.79,375.61
17-05-2022,6128.11,8320.55,-2192.44,7315.14,5020.72,2294.42
16-05-2022,4205.88,5994.81,-1788.93,4737.96,3309.57,1428.39
13-05-2022,7660.72,11440.8,-3780.08,7960.57,4790.95,3169.62
12-05-2022,6018.03,11273.78,-5255.75,9487.39,4671.75,4815.64
11-05-2022,5988.39,9597.74,-3609.35,8400.88,4219.68,4181.2
10-05-2022,6100.07,10060.66,-3960.59,7570.91,4612.51,2958.4
09-05-2022,5342.44,8704.24,-3361.8,7729.78,4652.54,3077.24
06-05-2022,4525.89,10042.97,-5517.08,8522.04,5507.19,3014.85
05-05-2022,5293.36,7368.1,-2074.74,7111.87,4882.56,2229.31
04-05-2022,17062.94,20351.12,-3288.18,6399.46,5061.46,1338
02-05-2022,5041.77,6895.23,-1853.46,6621.75,4670.65,1951.1
29-04-2022,9263.84,12912.14,-3648.3,8426.33,4936.03,3490.3
28-04-2022,12333.87,11590.65,743.22,5746.02,4965.08,780.94
27-04-2022,6385.59,10450.13,-4064.54,7425.48,5507.97,1917.51
26-04-2022,7340.46,8514.51,-1174.05,6818.1,5174.26,1643.84
25-04-2022,4932.28,8235.13,-3302.85,6432.06,4561.61,1870.45
22-04-2022,7939.33,10401.05,-2461.72,6377.03,4774.68,1602.35
21-04-2022,9320.24,10033.93,-713.69,8635.07,5811.64,2823.43
20-04-2022,6339.45,9348.71,-3009.26,7915.34,5269.52,2645.82
19-04-2022,9638.89,15510.58,-5871.69,10920.78,6939.97,3980.81
18-04-2022,7589.12,13976.57,-6387.45,9637.18,6295.22,3341.96
13-04-2022,5027.99,7089.03,-2061.04,6426.35,5015.5,1410.85
12-04-2022,7047.27,10175.66,-3128.39,6629.33,5759.32,870.01
11-04-2022,5921.1,7066.3,-1145.2,5873.7,6360.2,-486.5
08-04-2022,9818.98,10394.02,-575.04,8191.28,8207.79,-16.51
07-04-2022,9346.3,14355.92,-5009.62,7676.3,5901.6,1774.7
06-04-2022,6324.77,8604.74,-2279.97,6961.91,6338.99,622.92
05-04-2022,7096.6,6721.71,374.89,6384.18,6278.76,105.42
04-04-2022,7532.61,6380.4,1152.21,9883.2,8208.19,1675.01
01-04-2022,8279.77,6369.99,1909.78,5148.47,5332.26,-183.79
30-03-2022,10271.37,8913.9,1357.47,12848.14,11632.14,1216
29-03-2022,7360.87,7325.4,35.47,5860.54,4147.23,1713.31
28-03-2022,6114.46,6915.87,-801.41,5323.73,4162.03,1161.7
25-03-2022,6543.08,8050.45,-1507.37,5969.61,4596.59,1373.02
24-03-2022,13101.11,14841.82,-1740.71,6980.92,4889.85,2091.07
23-03-2022,10223.97,9742.64,481.33,4653.22,4947.45,-294.23
22-03-2022,9858.98,9474.5,384.48,4499.91,5101.96,-602.05
21-03-2022,6838.69,9800.81,-2962.12,4611.3,4358.39,252.91
17-03-2022,25393.17,22593.03,2800.14,7756.01,8434.46,-678.45
16-03-2022,9098.13,8786.14,311.99,5206.82,4434.27,772.55
15-03-2022,10225.3,11475.04,-1249.74,6957.09,6858.84,98.25
14-03-2022,8151.62,8328.14,-176.52,6385.66,5287.04,1098.62
11-03-2022,6250.92,8514.82,-2263.9,6786.33,5099.48,1686.85
10-03-2022,10686.06,12667.21,-1981.15,9273.55,8327.84,945.71
09-03-2022,9370.8,14189.51,-4818.71,11078.08,7802.14,3275.94
08-03-2022,8283.13,16425.73,-8142.6,12923.51,6433.92,6489.59
07-03-2022,7443.11,14925.19,-7482.08,13168.04,7837.01,5331.03
04-03-2022,5996.25,13627.27,-7631.02,11668.66,6929.67,4738.99
03-03-2022,7153.44,13798.09,-6644.65,11803.36,7004.12,4799.24
02-03-2022,12971.68,17310.62,-4338.94,10264.64,7202.94,3061.7
28-02-2022,14629.66,18578.13,-3948.47,9128.63,4985.81,4142.82
25-02-2022,5690.93,10161.63,-4470.7,9655.31,5337.07,4318.24
24-02-2022,9231.8,15680.04,-6448.24,14452.42,6784.67,7667.75
23-02-2022,4623.64,8040.8,-3417.16,6892.39,3868.02,3024.37
22-02-2022,8614.37,11859.89,-3245.52,8143.69,4035.11,4108.58
21-02-2022,4160.37,6422.27,-2261.9,6187.26,3794.41,2392.85
18-02-2022,4314.48,6844.44,-2529.96,4992.67,3063.59,1929.08
17-02-2022,6078.38,7320.48,-1242.1,4617.33,3716.23,901.1
16-02-2022,5879.05,7770.01,-1890.96,5334.3,4154.16,1180.14
15-02-2022,6353.59,8652.35,-2298.76,8739.16,4327.56,4411.6
14-02-2022,5457.75,9711.45,-4253.7,7698.04,5527.75,2170.29
11-02-2022,9754.86,9646.33,108.53,5537.23,6234.13,-696.9
10-02-2022,8660.61,10393.19,-1732.58,7853.15,5125.92,2727.23
09-02-2022,6152.38,7045.02,-892.64,7021.37,5228.02,1793.35
08-02-2022,7225.08,9192.97,-1967.89,6674.2,5559.2,1115
07-02-2022,6281.52,7438.75,-1157.23,4644.47,6020.96,-1376.49
04-02-2022,5377.41,7645.27,-2267.86,6196.26,5574.28,621.98
03-02-2022,4630.52,6228.06,-1597.54,6089.96,6460.54,-370.58
02-02-2022,6001.43,6185.03,-183.6,7713.43,7287.47,425.96
01-02-2022,7145.99,7167.78,-21.79,7906.24,6308.54,1597.7
31-01-2022,6014.14,9638.62,-3624.48,9167.06,5518.41,3648.65
28-01-2022,8222.94,13268.28,-5045.34,9617.43,6258.76,3358.67
27-01-2022,11417.36,17684.11,-6266.75,10727.48,7846.16,2881.32
25-01-2022,7357.33,14451.81,-7094.48,10764.4,6229.87,4534.53
24-01-2022,5030.52,8782.1,-3751.58,8243.09,8168.21,74.88
21-01-2022,7564.37,10712.95,-3148.58,6930.43,6661.07,269.36
20-01-2022,7974.39,12654.23,-4679.84,6385.75,5616.49,769.26
19-01-2022,7690.73,10395.5,-2704.77,7241.45,7436.52,-195.07
18-01-2022,5409.34,6664.29,-1254.95,5794.75,6014.95,-220.2
17-01-2022,5792.76,6648.23,-855.47,5605.54,5720.85,-115.31
14-01-2022,6143.95,7742.15,-1598.2,5560.51,5189.1,371.41
13-01-2022,7418.36,8809.21,-1390.85,7051.03,5985.71,1065.32
12-01-2022,6981.26,7982.83,-1001.57,7458.25,6126.24,1332.01
11-01-2022,7759.53,7647.62,111.91,5790.38,5411.64,378.74
10-01-2022,7981.58,8105.81,-124.23,6150.78,5669.23,481.55
07-01-2022,8183.82,7687.55,496.27,5718.29,5833.95,-115.66
06-01-2022,6563.72,8490.49,-1926.77,6661.19,5860.28,800.91
05-01-2022,7610.53,7273.7,336.83,7001.1,5729.15,1271.95
04-01-2022,5834.72,4560.86,1273.86,5250.38,4717.41,532.97
03-01-2022,4226.3,3323.66,902.64,4815.58,4012.47,803.11
29-12-2021,3417.8,4393.03,-975.23,5016.04,4009.11,1006.93
28-12-2021,4761.39,4554.08,207.31,4112,3544.53,567.47
27-12-2021,1996.94,3035.19,-1038.25,4016.54,3060.75,955.79
24-12-2021,2360.05,3075.05,-715,3909.5,3952.74,-43.24
23-12-2021,5415.35,5686.94,-271.59,5280.2,4083.72,1196.48
22-12-2021,6162.32,6989.58,-827.26,5315.61,3722.2,1593.41
21-12-2021,5883.4,7093.22,-1209.82,6138.6,4733.71,1404.89
20-12-2021,6744.39,10309.75,-3565.36,8746.23,5982.21,2764.02
17-12-2021,13370.05,15439.95,-2069.9,9499.96,8021.44,1478.52
16-12-2021,7439.82,8908.53,-1468.71,5426.59,3893.44,1533.15
15-12-2021,5373.66,8780.7,-3407.04,5721.32,4168.31,1553.01
14-12-2021,9498.29,10261.47,-763.18,5210.59,4785.16,425.43
13-12-2021,7862.77,10606.21,-2743.44,6301.91,4950.88,1351.03
10-12-2021,5595.06,6687.46,-1092.4,4477.51,4090.88,386.63
09-12-2021,6194.93,7780.48,-1585.55,5623.94,4841.1,782.84
08-12-2021,8150.87,8730.14,-579.27,7182.85,5447.35,1735.5
07-12-2021,7625.01,10209.98,-2584.97,6637.69,4031.88,2605.81
06-12-2021,4130.25,7491.53,-3361.28,4780.05,3078.49,1701.56
