date,vix
05-06-2013,15.84000015
06-06-2013,17.35000038
08-06-2013,22.72999954
09-06-2013,28.64999962
11-06-2013,20.25
12-06-2013,22.20999908
01-07-2013,13.92000008
02-07-2013,14.89000034
03-07-2013,13.06999969
05-07-2013,16.5
06-07-2013,17.35000038
08-07-2013,22.04000092
10-07-2013,26.82999992
11-07-2013,19.87000084
01-08-2013,13.27000046
02-08-2013,15.15999985
03-08-2013,13.34000015
04-08-2013,16.77000046
05-08-2013,16.76000023
07-08-2013,19.34000015
08-08-2013,21.19000053
10-08-2013,26.54999924
11-08-2013,19.63999939
01-09-2013,13.31999969
04-09-2013,16.81999969
05-09-2013,16.60000038
07-09-2013,19.31999969
10-09-2013,25.87000084
12-09-2013,19.15999985
01-10-2013,13.27000046
04-10-2013,16.48999977
05-10-2013,16.86000061
06-10-2013,18.11000061
07-10-2013,19.97999954
09-10-2013,29.44000053
10-10-2013,25.87999916
12-10-2013,17.97999954
01-11-2013,13.22999954
02-11-2013,15.64999962
03-11-2013,14.25
04-11-2013,16.96999931
06-11-2013,19.48999977
07-11-2013,18.88999939
09-11-2013,29.75
10-11-2013,23.59000015
11-11-2013,19.97999954
12-11-2013,17.54000092
02-12-2013,15.31000042
03-12-2013,15.13000011
04-12-2013,16.45000076
06-12-2013,18.85000038
07-12-2013,18.69000053
08-12-2013,21.28000069
09-12-2013,29.70999908
11-12-2013,20.86000061
12-12-2013,17.73999977
01-01-2014,15.57999992
04-01-2014,20.69000053
07-01-2014,17.65999985
08-01-2014,15.22000027
09-01-2014,13.52999973
10-01-2014,13.0
12-01-2014,13.19999981
01-02-2014,16.54999924
04-02-2014,21.20999908
05-02-2014,33.06000137
06-02-2014,16.5
07-02-2014,17.56999969
09-02-2014,13.44999981
12-02-2014,12.39999962
01-03-2014,15.86999989
02-03-2014,18.27000046
03-03-2014,15.27999973
04-03-2014,22.11000061
06-03-2014,15.80000019
07-03-2014,17.80999947
09-03-2014,13.39000034
11-03-2014,13.73999977
12-03-2014,12.36999989
02-04-2014,18.69000053
03-04-2014,14.39000034
04-04-2014,22.69000053
06-04-2014,15.56999969
07-04-2014,18.15999985
08-04-2014,14.81999969
09-04-2014,13.07999992
12-04-2014,12.44999981
02-05-2014,18.93000031
03-05-2014,13.84000015
05-05-2014,34.18999863
06-05-2014,15.44999981
08-05-2014,13.94999981
09-05-2014,12.93999958
11-05-2014,13.76000023
12-05-2014,11.94999981
01-06-2014,16.5
02-06-2014,18.94000053
03-06-2014,14.47999954
05-06-2014,33.27000046
06-06-2014,15.97999954
08-06-2014,14.30000019
01-07-2014,16.31999969
02-07-2014,18.54999924
03-07-2014,16.71999931
04-07-2014,24.95000076
05-07-2014,33.61000061
07-07-2014,19.40999985
08-07-2014,14.14000034
10-07-2014,14.46000004
11-07-2014,14.10999966
01-08-2014,16.31999969
05-08-2014,34.29999924
07-08-2014,19.18000031
08-08-2014,14.61999989
09-08-2014,12.78999996
10-08-2014,14.10999966
12-08-2014,12.21000004
01-09-2014,16.18000031
04-09-2014,26.90999985
05-09-2014,37.70999908
06-09-2014,17.10000038
07-09-2014,18.19000053
09-09-2014,12.76000023
10-09-2014,13.15999985
12-09-2014,12.5
01-10-2014,15.57999992
02-10-2014,19.04999924
03-10-2014,17.78000069
04-10-2014,28.71999931
06-10-2014,16.65999985
07-10-2014,15.97000027
09-10-2014,12.93000031
10-10-2014,14.32999992
11-10-2014,13.93000031
12-10-2014,12.23999977
02-11-2014,18.62999916
03-11-2014,17.32999992
04-11-2014,29.19000053
06-11-2014,17.05999947
07-11-2014,15.72000027
08-11-2014,14.0
09-11-2014,12.52000046
11-11-2014,14.80000019
12-11-2014,12.77000046
02-12-2014,17.43000031
03-12-2014,17.04000092
05-12-2014,37.09999847
06-12-2014,16.89999962
08-12-2014,13.47000027
09-12-2014,12.36999989
11-12-2014,14.43999958
12-12-2014,13.75
01-01-2015,15.02999973
04-01-2015,13.67000008
06-01-2015,16.90999985
07-01-2015,15.85000038
09-01-2015,28.71999931
10-01-2015,19.23999977
12-01-2015,15.64000034
01-02-2015,13.80000019
02-02-2015,20.40999985
03-02-2015,15.85000038
06-02-2015,16.81999969
07-02-2015,15.56000042
09-02-2015,26.64999962
11-02-2015,19.47999954
12-02-2015,15.48999977
02-03-2015,19.80999947
03-03-2015,15.48999977
06-03-2015,17.51000023
07-03-2015,16.30999947
08-03-2015,15.39000034
09-03-2015,24.12000084
11-03-2015,19.55999947
12-03-2015,16.05999947
02-04-2015,20.04999924
03-04-2015,15.19999981
05-04-2015,17.30999947
06-04-2015,18.12000084
08-04-2015,14.82999992
09-04-2015,26.42000008
11-04-2015,19.36000061
12-04-2015,16.09000015
01-05-2015,14.14999962
02-05-2015,20.62000084
03-05-2015,14.43999958
05-05-2015,17.36000061
06-05-2015,18.09000015
08-05-2015,14.67000008
10-05-2015,19.12999916
11-05-2015,19.29000092
01-06-2015,17.42000008
02-06-2015,20.69000053
04-06-2015,14.56999969
05-06-2015,19.67000008
07-06-2015,16.02000046
08-06-2015,14.72999954
10-06-2015,19.30999947
11-06-2015,19.46999931
01-07-2015,18.13999939
04-07-2015,14.25
05-07-2015,19.64999962
07-07-2015,16.30999947
08-07-2015,14.90999985
09-07-2015,26.35000038
10-07-2015,19.34000015
12-07-2015,15.86999989
01-08-2015,16.46999931
04-08-2015,14.35000038
05-08-2015,19.11000061
06-08-2015,18.88999939
07-08-2015,17.79000092
09-08-2015,24.56999969
10-08-2015,19.55999947
12-08-2015,15.97000027
01-09-2015,15.96000004
02-09-2015,22.02000046
03-09-2015,15.81000042
04-09-2015,14.42000008
06-09-2015,18.01000023
07-09-2015,17.44000053
09-09-2015,24.29999924
10-09-2015,18.93000031
11-09-2015,17.04000092
12-09-2015,16.72999954
02-10-2015,21.19000053
03-10-2015,15.52999973
04-10-2015,14.26000023
06-10-2015,17.07999992
07-10-2015,17.06999969
08-10-2015,15.47000027
09-10-2015,24.75
11-10-2015,16.82999992
12-10-2015,16.29000092
02-11-2015,20.5
03-11-2015,15.13000011
05-11-2015,18.62999916
06-11-2015,17.80999947
08-11-2015,15.89000034
09-11-2015,24.97999954
12-11-2015,17.18000031
01-12-2015,16.11000061
02-12-2015,20.15999985
03-12-2015,14.75
05-12-2015,20.54999924
06-12-2015,17.47999954
08-12-2015,17.45000076
10-12-2015,19.12000084
01-01-2016,14.26000023
02-01-2016,17.88999939
03-01-2016,18.67000008
04-01-2016,17.28000069
06-01-2016,15.84000015
07-01-2016,15.73999977
08-01-2016,15.18000031
09-01-2016,13.34000015
11-01-2016,15.73999977
12-01-2016,16.69000053
02-02-2016,18.04000092
03-02-2016,18.98999977
05-02-2016,17.09000015
06-02-2016,15.09000015
08-02-2016,15.68999958
09-02-2016,12.93999958
11-02-2016,16.79999924
12-02-2016,17.93000031
02-03-2016,18.59000015
03-03-2016,18.04000092
05-03-2016,17.45999908
06-03-2016,15.0
08-03-2016,16.23999977
10-03-2016,15.61999989
11-03-2016,16.46999931
01-04-2016,16.84000015
02-04-2016,18.20999908
03-04-2016,17.87999916
04-04-2016,17.45000076
05-04-2016,17.45000076
07-04-2016,15.57999992
08-04-2016,15.14000034
10-04-2016,14.98999977
11-04-2016,16.85000038
01-05-2016,16.70000076
02-05-2016,18.11000061
04-05-2016,17.82999992
05-05-2016,17.17000008
07-05-2016,15.35999966
08-05-2016,14.35000038
10-05-2016,14.93000031
12-05-2016,17.29000092
01-06-2016,16.54999924
04-06-2016,17.35000038
05-06-2016,16.95000076
06-06-2016,15.35999966
09-06-2016,12.75
10-06-2016,14.84000015
12-06-2016,17.11000061
01-07-2016,18.95999908
04-07-2016,16.93000031
06-07-2016,14.86999989
07-07-2016,15.31000042
09-07-2016,13.14999962
10-07-2016,14.48999977
11-07-2016,16.51000023
12-07-2016,16.85000038
01-08-2016,17.79999924
02-08-2016,20.26000023
03-08-2016,18.46999931
04-08-2016,16.43000031
06-08-2016,15.14000034
07-08-2016,15.07999992
08-08-2016,14.59000015
09-08-2016,13.11999989
11-08-2016,16.77000046
12-08-2016,15.52999973
02-09-2016,21.72999954
03-09-2016,17.51000023
05-09-2016,16.61000061
06-09-2016,15.67000008
08-09-2016,14.53999996
09-09-2016,13.22999954
11-09-2016,16.62000084
12-09-2016,15.06999969
02-10-2016,22.46999931
03-10-2016,17.89999962
05-10-2016,16.42000008
06-10-2016,15.97000027
08-10-2016,14.92000008
10-10-2016,14.28999996
11-10-2016,15.46000004
01-11-2016,18.69000053
02-11-2016,25.96999931
03-11-2016,17.10000038
04-11-2016,16.01000023
05-11-2016,16.95999908
07-11-2016,14.85000038
08-11-2016,14.21000004
11-11-2016,17.36000061
01-12-2016,18.70999908
02-12-2016,24.67000008
04-12-2016,16.02000046
05-12-2016,16.32999992
07-12-2016,14.77999973
08-12-2016,13.77000046
09-12-2016,15.23999977
12-12-2016,16.19000053
02-01-2017,13.97
03-01-2017,13.575
06-01-2017,11.3075
08-01-2017,11.9075
09-01-2017,11.675
11-01-2017,12.1375
12-01-2017,14.795
01-02-2017,15.83
02-02-2017,13.52
03-02-2017,13.3625
05-02-2017,11.4475
06-02-2017,10.81
08-02-2017,11.9425
11-02-2017,12.005
01-03-2017,15.9575
02-03-2017,13.1275
03-03-2017,13.3525
04-03-2017,11.4925
05-03-2017,11.5275
07-03-2017,11.2
08-03-2017,11.6425
10-03-2017,12.46
11-03-2017,11.91
01-04-2017,15.89
05-04-2017,11.3325
07-04-2017,11.275
08-04-2017,11.39
09-04-2017,13.165
10-04-2017,11.8
12-04-2017,14.855
01-05-2017,15.05
04-05-2017,11.55
05-05-2017,11.9875
06-05-2017,11.015
07-05-2017,11.1525
09-05-2017,12.8875
10-05-2017,11.71
12-05-2017,15.0075
01-06-2017,14.9125
02-06-2017,13.3975
03-06-2017,13.64
04-06-2017,11.29
06-06-2017,11.1325
07-06-2017,10.9825
09-06-2017,13.12
10-06-2017,11.1175
11-06-2017,13.0225
12-06-2017,15.0875
02-07-2017,13.5075
03-07-2017,13.875
04-07-2017,11.6925
06-07-2017,10.89
07-07-2017,10.8675
08-07-2017,11.895
09-07-2017,13.0075
11-07-2017,13.2375
12-07-2017,14.2725
02-08-2017,13.35
03-08-2017,14.075
05-08-2017,11.665
06-08-2017,11.0675
08-08-2017,12.77
09-08-2017,12.9625
11-08-2017,13.61
12-08-2017,13.6725
01-09-2017,15.48
02-09-2017,13.235
03-09-2017,14.39
05-09-2017,11.1125
06-09-2017,10.8625
08-09-2017,13.4525
10-09-2017,11.3925
11-09-2017,13.2675
01-10-2017,15.195
02-10-2017,13.1775
03-10-2017,13.9575
04-10-2017,11.62
05-10-2017,10.9475
07-10-2017,10.9125
08-10-2017,13.8025
10-10-2017,11.1125
11-10-2017,13.475
01-11-2017,14.8075
04-11-2017,11.395
05-11-2017,10.8375
07-11-2017,10.89
08-11-2017,15.195
09-11-2017,12.36
10-11-2017,11.73
12-11-2017,14.1475
01-12-2017,14.6125
04-12-2017,11.6275
05-12-2017,10.6275
06-12-2017,11.4225
07-12-2017,11.0525
09-12-2017,11.7575
10-12-2017,11.0425
12-12-2017,15.2625
01-01-2018,13.3525
02-01-2018,14.1075
03-01-2018,14.0725
06-01-2018,13.57
08-01-2018,12.53
10-01-2018,16.835
11-01-2018,19.1925
01-02-2018,13.685
02-02-2018,15.25
04-02-2018,15.3475
05-02-2018,12.84
07-02-2018,13.37
08-02-2018,12.555
11-02-2018,18.23
01-03-2018,13.6225
04-03-2018,15.185
05-03-2018,12.985
07-03-2018,13.0
08-03-2018,12.0775
09-03-2018,13.3925
10-03-2018,18.1175
12-03-2018,18.2225
01-04-2018,13.415
04-04-2018,16.34
05-04-2018,13.25
06-04-2018,13.8825
07-04-2018,12.6575
09-04-2018,13.7825
10-04-2018,18.915
12-04-2018,18.1075
01-05-2018,13.1125
02-05-2018,16.0525
03-05-2018,15.395
04-05-2018,14.7975
06-05-2018,13.315
07-05-2018,12.575
09-05-2018,13.65
10-05-2018,19.7325
11-05-2018,19.4825
12-05-2018,18.39
02-06-2018,20.015
03-06-2018,16.245
04-06-2018,14.7475
06-06-2018,12.55
07-06-2018,12.4425
08-06-2018,12.5625
09-06-2018,13.7225
11-06-2018,18.505
12-06-2018,19.305
02-07-2018,19.465
03-07-2018,15.7
05-07-2018,13.76
06-07-2018,12.7775
08-07-2018,12.5775
09-07-2018,13.89
11-07-2018,17.8775
12-07-2018,18.59
01-08-2018,13.735
02-08-2018,17.7725
03-08-2018,14.585
05-08-2018,14.055
06-08-2018,12.6975
08-08-2018,12.54
10-08-2018,20.1475
01-09-2018,13.8475
02-09-2018,19.23
03-09-2018,14.525
04-09-2018,14.8675
05-09-2018,14.2725
07-09-2018,12.39
08-09-2018,12.6775
10-09-2018,19.755
11-09-2018,17.765
01-10-2018,14.035
04-10-2018,14.4975
05-10-2018,14.425
07-10-2018,12.395
08-10-2018,12.85
09-10-2018,15.2025
10-10-2018,17.9075
12-10-2018,20.4375
01-11-2018,14.0125
04-11-2018,14.72
05-11-2018,13.9775
06-11-2018,13.18
07-11-2018,12.775
09-11-2018,15.33
10-11-2018,20.5475
12-11-2018,17.945
01-12-2018,13.7325
02-12-2018,17.8825
03-12-2018,14.4925
04-12-2018,14.56
06-12-2018,12.73
07-12-2018,12.505
09-12-2018,14.25
10-12-2018,18.6275
11-12-2018,19.3675
12-12-2018,15.81
01-01-2019,15.325
02-01-2019,15.72
03-01-2019,16.275
04-01-2019,18.005
07-01-2019,14.6025
08-01-2019,14.5575
10-01-2019,16.7575
11-01-2019,15.7325
01-02-2019,16.3875
04-02-2019,18.0825
05-02-2019,22.9825
07-02-2019,14.25
08-02-2019,15.1875
12-02-2019,14.2025
01-03-2019,16.79
04-03-2019,18.7825
05-03-2019,24.0325
06-03-2019,15.9675
07-03-2019,13.695
09-03-2019,18.055
10-03-2019,17.7025
12-03-2019,14.5625
01-04-2019,16.1625
02-04-2019,15.7225
04-04-2019,18.65
06-04-2019,15.6275
07-04-2019,13.53
09-04-2019,17.235
10-04-2019,17.58
11-04-2019,15.925
12-04-2019,13.3225
02-05-2019,15.78
03-05-2019,15.6575
04-05-2019,18.3925
07-05-2019,13.065
08-05-2019,16.585
09-05-2019,17.2725
11-05-2019,15.9175
12-05-2019,14.305
02-06-2019,15.63
03-06-2019,15.61
05-06-2019,26.4325
06-06-2019,15.525
08-06-2019,16.12
09-06-2019,16.275
11-06-2019,15.775
12-06-2019,13.64
01-07-2019,16.3025
02-07-2019,15.435
03-07-2019,15.2925
05-07-2019,26.4775
06-07-2019,14.8575
08-07-2019,16.74
10-07-2019,17.83
11-07-2019,15.2075
01-08-2019,15.7
02-08-2019,15.5675
03-08-2019,14.94
04-08-2019,20.1525
05-08-2019,26.365
07-08-2019,13.8525
08-08-2019,16.0925
11-08-2019,15.855
01-09-2019,15.27
04-09-2019,20.28
05-09-2019,25.485
07-09-2019,13.6875
08-09-2019,15.845
09-09-2019,15.8525
10-09-2019,17.155
12-09-2019,14.5975
01-10-2019,15.345
04-10-2019,21.13
05-10-2019,26.335
06-10-2019,14.975
07-10-2019,13.635
10-10-2019,17.2275
12-10-2019,14.29
01-11-2019,15.3525
02-11-2019,15.84
03-11-2019,14.895
04-11-2019,20.9575
06-11-2019,14.49
07-11-2019,12.47
09-11-2019,15.3725
10-11-2019,17.14
11-11-2019,16.25
12-11-2019,13.3775
02-12-2019,15.75
03-12-2019,15.0975
04-12-2019,20.9975
06-12-2019,14.1225
07-12-2019,11.9975
09-12-2019,14.9
12-12-2019,13.3475
01-01-2020,11.5975
02-01-2020,16.835
04-01-2020,60.0525
06-01-2020,30.7425
07-01-2020,28.1175
09-01-2020,21.8
10-01-2020,18.35
12-01-2020,20.1825
01-02-2020,11.49
03-02-2020,25.2025
06-02-2020,30.115
07-02-2020,26.5075
09-02-2020,21.105
11-02-2020,25.21
12-02-2020,19.9075
01-03-2020,12.695
02-03-2020,15.7825
03-03-2020,24.5425
04-03-2020,55.3025
06-03-2020,30.0425
07-03-2020,25.7675
08-03-2020,25.185
09-03-2020,20.5025
11-03-2020,24.24
12-03-2020,19.0
02-04-2020,14.38
03-04-2020,24.225
05-04-2020,43.67
06-04-2020,29.69
08-04-2020,23.815
09-04-2020,22.1525
11-04-2020,23.2
12-04-2020,18.0275
02-05-2020,14.1725
03-05-2020,23.2475
05-05-2020,43.6075
06-05-2020,28.68
08-05-2020,23.5675
10-05-2020,19.705
11-05-2020,20.965
01-06-2020,14.7775
02-06-2020,13.78
03-06-2020,25.6425
05-06-2020,41.2475
07-06-2020,25.1975
08-06-2020,23.15
10-06-2020,19.635
11-06-2020,20.4975
01-07-2020,14.61
02-07-2020,13.7475
04-07-2020,51.8
05-07-2020,39.93
07-07-2020,25.1025
08-07-2020,22.5775
09-07-2020,22.0075
10-07-2020,20.06
12-07-2020,18.025
01-08-2020,15.64
04-08-2020,52.2425
05-08-2020,38.4075
06-08-2020,29.6475
07-08-2020,26.1
09-08-2020,22.7225
10-08-2020,20.38
12-08-2020,18.6175
01-09-2020,13.9975
03-09-2020,30.8
04-09-2020,49.745
06-09-2020,30.205
07-09-2020,24.9125
09-09-2020,22.23
10-09-2020,20.38
11-09-2020,20.1125
12-09-2020,18.92
01-10-2020,14.0775
02-10-2020,14.21
06-10-2020,29.4375
07-10-2020,24.9425
08-10-2020,22.51
09-10-2020,21.2625
11-10-2020,21.5775
12-10-2020,18.7125
02-11-2020,13.88
03-11-2020,31.555
05-11-2020,38.0375
06-11-2020,29.66
08-11-2020,21.36
09-11-2020,20.7125
11-11-2020,22.0325
12-11-2020,18.79
02-12-2020,13.6225
03-12-2020,41.1625
05-12-2020,38.205
06-12-2020,30.8225
08-12-2020,20.845
10-12-2020,21.1275
11-12-2020,20.62
04-01-2021,20.03000069
05-01-2021,20.45999908
06-01-2021,21.0
07-01-2021,20.62000084
08-01-2021,20.63999939
11-01-2021,22.37999916
12-01-2021,22.85000038
01-02-2021,23.31999969
02-02-2021,23.35000038
03-02-2021,23.75
04-02-2021,23.12000084
05-02-2021,23.42000008
08-02-2021,23.95999908
09-02-2021,24.27000046
10-02-2021,23.95000076
11-02-2021,23.04999924
12-02-2021,22.04000092
01-03-2021,25.62999916
02-03-2021,23.61000061
03-03-2021,22.09000015
04-03-2021,24.14999962
05-03-2021,25.55999947
08-03-2021,24.68000031
09-03-2021,22.5
10-03-2021,20.75
12-03-2021,21.70999908
01-04-2021,19.98999977
05-04-2021,21.21999931
06-04-2021,20.84000015
07-04-2021,20.25
08-04-2021,20.30999947
09-04-2021,19.79000092
12-04-2021,23.0
03-05-2021,23.69000053
04-05-2021,23.01000023
06-05-2021,22.04000092
07-05-2021,20.81999969
10-05-2021,20.22999954
12-05-2021,20.07999992
01-06-2021,17.38999939
02-06-2021,17.20999908
03-06-2021,15.75
04-06-2021,15.93999958
07-06-2021,15.56999969
08-06-2021,15.22999954
09-06-2021,14.75
10-06-2021,15.0
11-06-2021,14.10000038
01-07-2021,12.84000015
02-07-2021,12.09000015
06-07-2021,12.27999973
07-07-2021,12.21000004
08-07-2021,13.56000042
09-07-2021,12.93999958
12-07-2021,12.98999977
02-08-2021,12.81000042
03-08-2021,13.75
04-08-2021,13.21000004
05-08-2021,12.86999989
06-08-2021,12.60999966
09-08-2021,12.60999966
10-08-2021,12.71000004
11-08-2021,12.71000004
12-08-2021,12.36999989
01-09-2021,14.18999958
02-09-2021,14.23999977
03-09-2021,14.53999996
06-09-2021,15.10999966
07-09-2021,14.89999962
08-09-2021,14.40999985
09-09-2021,13.93999958
01-10-2021,17.20999908
04-10-2021,16.73999977
05-10-2021,16.39999962
06-10-2021,17.32999992
07-10-2021,16.15999985
08-10-2021,15.64999962
11-10-2021,16.09000015
12-10-2021,15.85000038
01-11-2021,17.23999977
02-11-2021,17.05999947
03-11-2021,16.12999916
04-11-2021,15.75
08-11-2021,16.34000015
09-11-2021,16.0
10-11-2021,16.30999947
11-11-2021,16.35000038
12-11-2021,15.22000027
01-12-2021,19.45000076
02-12-2021,18.09000015
03-12-2021,18.45000076
06-12-2021,20.07999992
07-12-2021,18.45999908
08-12-2021,17.27000046
09-12-2021,16.60000038
10-12-2021,16.05999947
02-01-2022,19.9775
04-01-2022,18.435
06-01-2022,20.845
07-01-2022,21.25
08-01-2022,17.485
09-01-2022,19.8725
11-01-2022,16.13
12-01-2022,13.36
02-02-2022,18.65
03-02-2022,29.2325
05-02-2022,20.2825
06-02-2022,20.32
08-02-2022,18.53
09-02-2022,19.55
11-02-2022,16.6625
12-02-2022,13.45
01-03-2022,16.4525
02-03-2022,19.16
03-03-2022,28.155
06-03-2022,19.975
08-03-2022,18.45
10-03-2022,21.365
11-03-2022,15.9425
01-04-2022,16.12
02-04-2022,18.8975
03-04-2022,27.9575
04-04-2022,17.9075
05-04-2022,21.8775
07-04-2022,20.9725
08-04-2022,19.2575
10-04-2022,19.57
11-04-2022,15.655
01-05-2022,17.2275
04-05-2022,18.4875
05-05-2022,20.2925
07-05-2022,20.7875
08-05-2022,18.915
09-05-2022,19.6625
12-05-2022,13.7325
01-06-2022,17.9775
04-06-2022,19.0225
05-06-2022,21.25
06-06-2022,20.2025
07-06-2022,20.2675
09-06-2022,19.525
10-06-2022,19.315
12-06-2022,14.0425
01-07-2022,17.6025
02-07-2022,20.4375
03-07-2022,29.33
04-07-2022,18.9975
06-07-2022,20.425
07-07-2022,19.2025
09-07-2022,19.3675
10-07-2022,18.8125
11-07-2022,15.585
12-07-2022,14.0775
02-08-2022,19.685
03-08-2022,28.5875
04-08-2022,17.6875
06-08-2022,19.8375
07-08-2022,18.395
08-08-2022,19.3025
09-08-2022,18.305
12-08-2022,13.3975
02-09-2022,18.555
03-09-2022,27.4675
05-09-2022,22.0325
06-09-2022,19.14
09-09-2022,17.7175
11-09-2022,15.915
12-09-2022,13.4775
01-10-2022,17.6775
02-10-2022,17.71
03-10-2022,25.5825
05-10-2022,22.3025
06-10-2022,19.575
08-10-2022,19.5875
10-10-2022,19.6225
11-10-2022,15.5675
01-11-2022,17.7575
02-11-2022,18.68
03-11-2022,25.345
04-11-2022,18.27
05-11-2022,22.8025
07-11-2022,18.3675
08-11-2022,18.355
10-11-2022,20.49
11-11-2022,14.405
01-12-2022,17.1825
04-12-2022,18.1575
05-12-2022,24.265
07-12-2022,18.5475
08-12-2022,17.6075
09-12-2022,17.9375
